check_id,scope,candidate_cell_id,observed_value,expected_rule,status,blocking,detail
d_component_nonincreasing,r2_s_pct_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pct_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pct_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pcvt_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pcvt_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_component_nonincreasing,r2_s_pcvt_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pct_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_retrospective_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pct_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_asof_days_nonincreasing,r2_s_pcvt_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_qt25_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_q20_shared:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_qt25_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_qv30_primary:g=2,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_q20_shared:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_qt25_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_qv30_primary:g=0,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pct_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w120_qv30_primary:g=1,,0,=0,passed,True,parameter_invariant_profile
d_qualification_delay_nondecreasing,r2_s_pcvt_w250_q20_shared:g=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_qv30_primary:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_qv30_primary:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_q20_shared:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_q20_shared:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_q20_shared:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_qt25_primary:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_qt25_primary:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_qt25_primary:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_qt25_primary:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_qv30_primary:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_q20_shared:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_q20_shared:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_q20_shared:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_q20_shared:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_q20_shared:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_qt25_primary:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_qt25_primary:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_qv30_primary:d=2,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_qv30_primary:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w250_qv30_primary:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w120_q20_shared:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_q20_shared:d=1,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pct_w250_q20_shared:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,r2_s_pcvt_w120_q20_shared:d=3,,0,=0,passed,True,parameter_invariant_profile
g_zero_identity,global,,0,=0,passed,True,event=component;bridge=0
d_component_monotonic,global,,0,=0 increases,passed,True,direct_sql
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g0,2642,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g2,2531,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g1,7236,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g2,4556,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g2,2831,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g0,4324,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g1,4163,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g1,2574,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g2,1628,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g1,4561,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g0,7671,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g0,2634,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g2,4056,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g1,1641,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g2,4472,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g0,4733,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g0,4883,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g2,2525,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g0,6957,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g1,6556,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g1,2916,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g0,1682,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g2,6997,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g1,2874,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g0,5525,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g2,5131,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g1,4689,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g1,2572,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g2,1403,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g2,6296,>=348,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g0,3013,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g2,2868,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g0,2961,>=384,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g1,5268,>=277,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g1,1420,>=250,passed,False,frozen_reference_gate
s_pct_qualified_event_count,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g0,1442,>=250,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g0,747,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g2,747,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g1,783,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g2,773,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g2,752,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g0,772,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g1,772,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g1,747,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g2,670,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g1,771,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g0,783,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g0,734,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g2,772,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g1,670,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g2,771,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g0,771,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g0,773,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g2,734,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g0,782,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g1,782,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g1,752,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g0,670,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g2,783,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g1,752,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g0,777,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g2,777,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g1,773,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g1,734,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g2,637,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g2,782,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g0,752,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g2,752,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g0,752,>=157,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g1,777,>=156,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g1,637,>=155,passed,False,frozen_reference_gate
s_pct_unique_securities,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g0,637,>=155,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g0,0.6727600130961475,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g2,0.6727600130961475,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g1,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g2,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g2,0.6834033408225066,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g0,0.8563243479209866,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g1,0.8563243479209866,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d3__g1,0.6727600130961475,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g2,0.5852837447899968,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g1,0.8565009280062519,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g0,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g0,0.7927761909149544,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d2__g2,0.8563243479209866,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g1,0.5852837447899968,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g2,0.8565009280062519,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d2__g0,0.8565009280062519,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g0,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g2,0.7927761909149544,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g0,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_qt25_primary,r2_s_pct_w250_qt25_primary__d1__g1,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d2__g1,0.7986534145559474,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d3__g0,0.5852837447899968,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d1__g2,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_qt25_primary,r2_s_pct_w120_qt25_primary__d3__g1,0.6834033408225066,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g0,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w120_q20_shared,r2_s_pct_w120_q20_shared__d1__g2,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d1__g1,1.0,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d2__g1,0.7927761909149544,>=0.35,passed,False,frozen_reference_gate
s_pct_retained_confirmed_day_ratio,r2_s_pct_w250_q20_shared,r2_s_pct_w250_q20_shared__d3__g2,0.5731134248594859,>=0.35,passed,False,frozen_reference_gate
