candidate_cell_id,from_state,to_state,reason_code,transition_count,hard_break_count
r2_s_pct_w120_q20_shared__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,3323,0
r2_s_pct_w120_q20_shared__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,3843,0
r2_s_pct_w120_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,5522,0
r2_s_pct_w120_q20_shared__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pct_w120_q20_shared__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1576,0
r2_s_pct_w120_q20_shared__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pct_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,82,0
r2_s_pct_w120_q20_shared__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,124,0
r2_s_pct_w120_q20_shared__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1785,0
r2_s_pct_w120_q20_shared__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,5525,0
r2_s_pct_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,124,0
r2_s_pct_w120_q20_shared__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,82,0
r2_s_pct_w120_q20_shared__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,3310,0
r2_s_pct_w120_q20_shared__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,3843,0
r2_s_pct_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,5522,0
r2_s_pct_w120_q20_shared__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,3,3
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,1532,0
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,4,4
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,108,0
r2_s_pct_w120_q20_shared__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,184,0
r2_s_pct_w120_q20_shared__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,1828,0
r2_s_pct_w120_q20_shared__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,5525,0
r2_s_pct_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,184,0
r2_s_pct_w120_q20_shared__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,108,0
r2_s_pct_w120_qt25_primary__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,15342,0
r2_s_pct_w120_qt25_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,7665,0
r2_s_pct_w120_qt25_primary__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,6,6
r2_s_pct_w120_qt25_primary__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,7671,0
r2_s_pct_w120_qt25_primary__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d1__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,14907,0
r2_s_pct_w120_qt25_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d1__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,7226,0
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,10,10
r2_s_pct_w120_qt25_primary__d1__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,870,0
r2_s_pct_w120_qt25_primary__d1__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,8106,0
r2_s_pct_w120_qt25_primary__d1__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d1__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,870,0
r2_s_pct_w120_qt25_primary__d1__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,14668,0
r2_s_pct_w120_qt25_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d1__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,6985,0
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,12,12
r2_s_pct_w120_qt25_primary__d1__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,1348,0
r2_s_pct_w120_qt25_primary__d1__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,8345,0
r2_s_pct_w120_qt25_primary__d1__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d1__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,1348,0
r2_s_pct_w120_qt25_primary__d2__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,9466,0
r2_s_pct_w120_qt25_primary__d2__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2938,0
r2_s_pct_w120_qt25_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d2__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d2__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4730,0
r2_s_pct_w120_qt25_primary__d2__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pct_w120_qt25_primary__d2__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,4733,0
r2_s_pct_w120_qt25_primary__d2__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d2__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,9294,0
r2_s_pct_w120_qt25_primary__d2__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2938,0
r2_s_pct_w120_qt25_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d2__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4449,0
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,6,6
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,344,0
r2_s_pct_w120_qt25_primary__d2__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,212,0
r2_s_pct_w120_qt25_primary__d2__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,5011,0
r2_s_pct_w120_qt25_primary__d2__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,212,0
r2_s_pct_w120_qt25_primary__d2__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,344,0
r2_s_pct_w120_qt25_primary__d2__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,9205,0
r2_s_pct_w120_qt25_primary__d2__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,2938,0
r2_s_pct_w120_qt25_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d2__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4298,0
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,8,8
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,522,0
r2_s_pct_w120_qt25_primary__d2__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,332,0
r2_s_pct_w120_qt25_primary__d2__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,5160,0
r2_s_pct_w120_qt25_primary__d2__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,332,0
r2_s_pct_w120_qt25_primary__d2__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,522,0
r2_s_pct_w120_qt25_primary__d3__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,5922,0
r2_s_pct_w120_qt25_primary__d3__g0,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4710,0
r2_s_pct_w120_qt25_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d3__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d3__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2958,0
r2_s_pct_w120_qt25_primary__d3__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,3,3
r2_s_pct_w120_qt25_primary__d3__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,2961,0
r2_s_pct_w120_qt25_primary__d3__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d3__g1,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,5835,0
r2_s_pct_w120_qt25_primary__d3__g1,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4710,0
r2_s_pct_w120_qt25_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d3__g1,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2770,0
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,6,6
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,174,0
r2_s_pct_w120_qt25_primary__d3__g1,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,196,0
r2_s_pct_w120_qt25_primary__d3__g1,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,3146,0
r2_s_pct_w120_qt25_primary__d3__g1,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,196,0
r2_s_pct_w120_qt25_primary__d3__g1,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,174,0
r2_s_pct_w120_qt25_primary__d3__g2,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,5792,0
r2_s_pct_w120_qt25_primary__d3__g2,COMPONENT_FORMING,UNQUALIFIED_CLOSED,normal_short_interval_drop,4710,0
r2_s_pct_w120_qt25_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,7665,0
r2_s_pct_w120_qt25_primary__d3__g2,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,6,6
r2_s_pct_w120_qt25_primary__d3__g2,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,2668,0
r2_s_pct_w120_qt25_primary__d3__g2,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,8,8
r2_s_pct_w120_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,reentry_pending,260,0
r2_s_pct_w120_qt25_primary__d3__g2,GAP_PENDING,REENTRY_PENDING_QUALIFICATION,unqualified_reentry_observed,310,0
r2_s_pct_w120_qt25_primary__d3__g2,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,3246,0
r2_s_pct_w120_qt25_primary__d3__g2,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,7671,0
r2_s_pct_w120_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,FINALIZED,unqualified_reentry_blocks_merge,310,0
r2_s_pct_w120_qt25_primary__d3__g2,REENTRY_PENDING_QUALIFICATION,QUALIFIED_ACTIVE,reentry_reaches_d_merge,260,0
r2_s_pct_w250_q20_shared__d1__g0,COMPONENT_FORMING,QUALIFIED_ACTIVE,d_qualification,9766,0
r2_s_pct_w250_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,natural_state_exit,4882,0
r2_s_pct_w250_q20_shared__d1__g0,CONFIRMED_ACTIVE,CONFIRMED_EXITED,quality_interruption,1,1
r2_s_pct_w250_q20_shared__d1__g0,GAP_PENDING,FINALIZED,raw_false_gap_exceeds_g,4882,0
r2_s_pct_w250_q20_shared__d1__g0,GAP_PENDING,FINALIZED_WITH_QUALITY_BREAK,quality_break,1,1
r2_s_pct_w250_q20_shared__d1__g0,QUALIFIED_ACTIVE,GAP_PENDING,gap_pending,4883,0
r2_s_pct_w250_q20_shared__d1__g0,RAW_NOT_CONFIRMED,CONFIRMED_ACTIVE,k3_confirmation,4883,0
