candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,step_id,removed_year,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2016,1535731,138755,171534,213492,1011950,310289,352247,138755,0.4471798871374751,0.22936764316146513,0.17421632357957373,1.949620622045104,0.21781224397600996,0.27296356355790136
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2017,1443040,135150,164326,201853,941711,299476,337003,135150,0.45128825014358415,0.2335368388956647,0.17651220220293748,1.9324071194832024,0.21775141124791944,0.2747760479406467
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2018,1429180,134929,163549,195596,935106,298478,330525,134929,0.4520567680030019,0.23126897941476932,0.17298633945991074,1.9546796511444828,0.22078778858823256,0.27907042854309116
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2019,1419208,126204,154399,197758,940847,280603,323962,126204,0.44975998118338006,0.22826957007006726,0.17368446476170402,1.97030195941284,0.2214904111133128,0.27607551642167605
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2020,1411597,134864,163401,195169,918163,298265,330033,134864,0.4521616683150889,0.2338011486281141,0.17530170694815203,1.9339582845005638,0.2183605196869748,0.2768599613669369
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2021,1400732,131031,156273,192907,920521,287304,323938,131031,0.4560709213933673,0.23126336801044026,0.1732550286143334,1.9720845774968487,0.22480755338292704,0.2828158927790339
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2022,1390570,127875,154272,191169,917254,282147,319044,127875,0.4532211932077959,0.22943397311893685,0.1724693551108196,1.9753883308852846,0.22378722008885907,0.28075183809697635
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2023,1381804,122162,147600,191491,920551,269762,313653,122162,0.4528510316501212,0.22698805329844174,0.1721976328232207,1.9950434618456194,0.22586297835167946,0.2806533988269005
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2024,1377450,136282,162339,187884,890945,298621,324166,136282,0.45637111924479523,0.23533776180623617,0.17415549637616343,1.9392175558317133,0.22103335743855906,0.2822156228686318
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2025,1373912,120794,148569,192197,912352,269363,312991,120794,0.4484431789072738,0.2278100780836036,0.17400495586886594,1.9684957868400383,0.22063310082367021,0.27443822303840787
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,C_GIVEN_P,2026,1472356,142284,170508,203894,955670,312792,346178,142284,0.4548837566178163,0.23511840886307386,0.17583678003111514,1.9347007272524008,0.21976534775474246,0.2790469765867012
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2016,1535731,38192,100563,197873,1199103,138755,236065,38192,0.2752477388202227,0.15371507119410888,0.14164380776763524,1.7906359908759002,0.12153266762611381,0.13360393105258744
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2017,1443040,36982,98168,183724,1124166,135150,220706,36982,0.27363669996300405,0.15294517130502272,0.14047358722828374,1.789116306374151,0.12069152865798133,0.1331631127347203
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2018,1429180,36947,97982,181067,1113184,134929,218014,36947,0.273825493407644,0.152544815908423,0.1399009929295013,1.7950494861262887,0.121280677499221,0.1339245004781427
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2019,1419208,35060,91144,183492,1109512,126204,218552,35060,0.27780419004152007,0.1539957497421097,0.14191139393226934,1.8039730999507924,0.12380844029941038,0.13589279610925073
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2020,1411597,36942,97922,178816,1097917,134864,215758,36942,0.2739203938782774,0.15284674025235248,0.14005747482049888,1.792124538776753,0.1210736536259249,0.1338629190577785
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2021,1400732,36093,94938,179356,1090345,131031,215449,36093,0.2754539002220848,0.153811721300006,0.14125845376194868,1.790851164618454,0.12164217892207882,0.13419544646013615
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2022,1390570,34718,93157,178170,1084525,127875,212888,34718,0.2714995112414467,0.1530940549558814,0.14110295835494716,1.7734164224710578,0.11840545628556531,0.13039655288649957
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2023,1381804,33821,88341,178593,1081049,122162,212414,33821,0.2768536860889638,0.15372223557031242,0.1417807599302024,1.8009996085591091,0.1231314505186514,0.13507292615876143
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2024,1377450,37131,99151,172690,1068478,136282,209821,37131,0.2724571109904463,0.15232567425314894,0.13913507277016487,1.7886486459114683,0.12013143673729734,0.1333220382202814
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2025,1373912,33105,87689,178622,1074496,120794,211727,33105,0.27406162557742936,0.15410521197864202,0.14254204312762245,1.7784059478495284,0.11995641359878734,0.1315195824498069
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,T_GIVEN_PC,2026,1472356,39009,103275,187887,1142185,142284,226896,39009,0.2741629417221894,0.15410403462206151,0.14126077385284405,1.779076987793156,0.1200589071001279,0.13290216786934536
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2016,1526442,10671,27246,243677,1244848,37917,254348,10671,0.28143049291874356,0.16662801469037147,0.16370366638114914,1.6889746507614478,0.11480247822837208,0.11772682653759442
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2017,1426085,10018,25961,224681,1165425,35979,234699,10018,0.2784402012284944,0.16457574408257572,0.1616286815537808,1.691866579614474,0.11386445714591867,0.1168115196747136
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2018,1411263,9808,26121,219411,1155923,35929,229219,9808,0.2729828272426174,0.16242117875973508,0.15953288437572255,1.6807095560267602,0.11056164848288233,0.11344994286689486
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2019,1401535,9549,24511,225114,1142361,34060,234663,9549,0.2803581914268937,0.16743285041044284,0.16462019415345802,1.674451523339817,0.11292534101645088,0.1157379972734357
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2020,1394252,9808,26120,225634,1132690,35928,235442,9808,0.27299042529503453,0.1688661734033733,0.16611206162888972,1.616608109209285,0.10412425189166125,0.10687836366614481
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2021,1383916,9630,25475,219720,1129091,35105,229350,9630,0.2743198974505056,0.1657253763956772,0.16289902736558345,1.655267910181443,0.10859452105482842,0.11142087008492216
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2022,1373123,9211,24495,211566,1127851,33706,220777,9211,0.27327478787159554,0.1607845764727559,0.15795379631585982,1.699633098314629,0.11249021139883963,0.11532099155573572
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2023,1364422,9158,23658,213078,1118528,32816,222236,9158,0.2790711847879083,0.16287922651496384,0.16001580046950825,1.7133626599231784,0.11619195827294448,0.11905538431840007
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2024,1359454,10042,26062,219238,1104112,36104,229280,10042,0.278140926213162,0.16865594569584555,0.16566894623493406,1.6491617005590888,0.10948498051731645,0.11247197997822794
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2025,1355861,9247,22838,216281,1107495,32085,225528,9247,0.28820321022284556,0.1663356347000172,0.16338187125314252,1.7326606577274555,0.12186757552282837,0.12482133896970304
W120_K3_P20_C20_T20_V20,120,3,0.2,0.2,0.2,0.2,BASELINE,0.2,baseline,leave_one_year_out,V_GIVEN_PCT,2026,1453997,10538,27433,235650,1180376,37971,246188,10538,0.2775275868425904,0.16931809350363172,0.16641643585640375,1.639089958431629,0.10820949333895866,0.11111115098618662
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2016,1535731,82603,95197,269644,1088287,177800,352247,82603,0.4645838020247469,0.22936764316146513,0.198569735870232,2.02549843396045,0.2352161588632818,0.26601406615451495
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2017,1443040,81145,91882,255858,1014155,173027,337003,81145,0.4689730504487739,0.2335368388956647,0.20146092992748893,2.008133075134639,0.2354362115531092,0.267512120521285
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2018,1429180,81283,91594,249242,1007061,172877,330525,81283,0.4701782191963072,0.23126897941476932,0.19839322201729997,2.03303625235906,0.23890923978153789,0.2717849971790072
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2019,1419208,75811,85824,248151,1009422,161635,323962,75811,0.46902589166950226,0.22826957007006726,0.1973253242555303,2.0547017788027326,0.240756321599435,0.27170056741397197
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2020,1411597,81656,91873,248377,989691,173529,330033,81656,0.4705611165857004,0.2338011486281141,0.20061660587302152,2.0126552814082985,0.23675996795758628,0.2699445107126789
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2021,1400732,78675,86284,245263,990510,164959,323938,78675,0.4769366933601683,0.23126336801044026,0.1984692981639832,2.062309727058188,0.24567332534972805,0.27846739519618513
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2022,1390570,77013,86321,242031,985205,163334,319044,77013,0.47150623875004594,0.22943397311893685,0.19721634632621599,2.055084660481474,0.2420722656311091,0.27428989242382995
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2023,1381804,72682,82209,240971,985942,154891,313653,72682,0.4692461150099102,0.22698805329844174,0.19640430902598635,2.0672722999784923,0.24225806171146846,0.2728418059839238
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2024,1377450,82549,91336,241617,961948,173885,324166,82549,0.47473330074474507,0.23533776180623617,0.20075110193466908,2.017242354567873,0.2393955389385089,0.273982198810076
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2025,1373912,71345,81465,241646,979456,152810,312991,71345,0.46688698383613636,0.2278100780836036,0.1978917404115299,2.0494571081477546,0.23907690575253276,0.26899524342460646
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2026,1472356,85858,95375,260320,1030803,181233,346178,85858,0.47374374424083915,0.23511840886307386,0.20162292825702896,2.014915576077813,0.23862533537776529,0.2721208159838102
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2016,1535731,23681,58922,212384,1240744,82603,236065,23681,0.2866845029841531,0.15371507119410888,0.14615642944048976,1.8650383515233364,0.13296943179004422,0.14052807354366334
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2017,1443040,23160,57985,197546,1164349,81145,220706,23160,0.2854149978433668,0.15294517130502272,0.1450522984517896,1.8661262425484222,0.1324698265383441,0.14036269939157722
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2018,1429180,23286,57997,194728,1153169,81283,218014,23286,0.2864805678924252,0.152544815908423,0.14446801202169007,1.8780092013379703,0.1339357519840022,0.14201255587073514
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2019,1419208,21939,53872,196613,1146784,75811,218552,21939,0.2893907216630832,0.1539957497421097,0.1463550983067552,1.879212394807739,0.13539497192097352,0.14303562335632802
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2020,1411597,23337,58319,192421,1137520,81656,215758,23337,0.2857965121975115,0.15284674025235248,0.14468386191567897,1.8698240585677965,0.13294977194515903,0.14111265028183254
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2021,1400732,22624,56051,192825,1129232,78675,215449,22624,0.2875627581823959,0.153811721300006,0.1458522590175764,1.8695763609686922,0.1337510368823899,0.1417104991648195
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2022,1390570,21852,55161,191036,1122521,77013,212888,21852,0.2837443029098983,0.1530940549558814,0.14543411515450033,1.8533985724766886,0.13065024795401692,0.138310187755398
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2023,1381804,21104,51578,191310,1117812,72682,212414,21104,0.29036074956660524,0.15372223557031242,0.14613611260065906,1.8888662950376784,0.13663851399629282,0.14422463696594617
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2024,1377450,23536,59013,186285,1108616,82549,209821,23536,0.2851155071533271,0.15232567425314894,0.1438604186729333,1.8717495166277467,0.13278983290017818,0.1412550884803938
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2025,1373912,20325,51020,191402,1111165,71345,211727,20325,0.2848833134767678,0.15410521197864202,0.14694215345544606,1.8486286727034955,0.1307781014981258,0.13794116002132176
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2026,1472356,24556,61302,202340,1184158,85858,226896,24556,0.2860071280486384,0.15410403462206151,0.14593602010244516,1.8559353669750946,0.1319030934265769,0.14007110794619326
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2016,1526442,7930,15585,246418,1256509,23515,254348,7930,0.3372315543270253,0.16662801469037147,0.16395872853438656,2.0238586827891436,0.1706035396366538,0.17327282579263872
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2017,1426085,7439,14933,227260,1176453,22372,234699,7439,0.33251385660647237,0.16457574408257572,0.16189919164387592,2.020430522493241,0.16793811252389665,0.17061466496259645
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2018,1411263,7323,15169,221896,1166875,22492,229219,7323,0.3255824293081985,0.16242117875973508,0.15977868201452938,2.0045564980772803,0.1631612505484634,0.1658037472936691
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2019,1401535,7074,14083,227589,1152789,21157,234663,7074,0.3343574230751052,0.16743285041044284,0.16487440396760888,1.9969642889998318,0.16692457266466235,0.1694830191074963
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2020,1394252,7374,15165,228068,1143645,22539,235442,7374,0.32716624517502996,0.1688661734033733,0.16626510064423097,1.9374291403733226,0.15830007177165667,0.16090114453079898
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2021,1383916,7177,14679,222173,1139887,21856,229350,7177,0.32837664714494874,0.1657253763956772,0.16311542810155205,1.9814506039252187,0.16265127074927155,0.1652612190433967
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2022,1373123,6886,14176,213891,1138170,21062,220777,6886,0.32693951191719683,0.1607845764727559,0.15819626481349583,2.0334009585340733,0.16615493544444093,0.168743247103701
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2023,1364422,6814,13505,215422,1128681,20319,222236,6814,0.3353511491707269,0.16287922651496384,0.1602719434448104,2.05889453398109,0.17247192265576305,0.17507920572591648
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2024,1359454,7538,15195,221742,1114979,22733,229280,7538,0.3315884397131923,0.16865594569584555,0.16588502761608442,1.966064334969723,0.16293249401734675,0.16570341209710787
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2025,1355861,6743,12793,218785,1117540,19536,225528,6743,0.34515765765765766,0.1663356347000172,0.16372140010850653,2.0750674278553856,0.17882202295764046,0.18143625754915113
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,leave_one_year_out,V_GIVEN_PCT,2026,1453997,7852,15897,238336,1191912,23749,246188,7852,0.3306244473451514,0.16931809350363172,0.16663963172820379,1.9526823182547812,0.16130635384151967,0.1639848156169476
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2016,1535731,112304,133167,239943,1050317,245471,352247,112304,0.45750414509249565,0.22936764316146513,0.1859648442949483,1.99463245463281,0.22813650193103052,0.27153930079754734
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2017,1443040,109797,128027,227206,978010,237824,337003,109797,0.4616733382669537,0.2335368388956647,0.18851890449512784,1.9768758558610604,0.22813649937128902,0.2731544337718259
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2018,1429180,109780,127517,220745,971138,237297,330525,109780,0.4626270032912342,0.23126897941476932,0.18520693725810336,2.0003850255314,0.23135802387646487,0.27742006603313085
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2019,1419208,102468,119939,221494,975307,222407,323962,102468,0.4607229089012486,0.22826957007006726,0.18507170364998024,2.0183281931088315,0.23245333883118136,0.2756512052512684
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2020,1411597,109859,127626,220174,953938,237485,330033,109859,0.46259342695328126,0.2338011486281141,0.18752384781008966,1.9785763657178859,0.22879227832516716,0.27506957914319163
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2021,1400732,106438,121153,217500,955641,227591,323938,106438,0.4676722717506404,0.23126336801044026,0.18539970898638783,2.022249679117047,0.23640890374020015,0.2822725627642526
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2022,1390570,103997,120092,215047,951434,224089,319044,103997,0.46408792934949955,0.22943397311893685,0.1843553388353518,2.0227515700515717,0.2346539562305627,0.2797325905141478
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2023,1381804,98725,114529,214928,953622,213254,313653,98725,0.4629455953932869,0.22698805329844174,0.18392708912755124,2.0395152461376918,0.23595754209484515,0.27901850626573566
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2024,1377450,111197,126738,212969,926546,237935,324166,111197,0.467341921112909,0.23533776180623617,0.186894424382303,1.9858348168437667,0.23200415930667284,0.280447496730606
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2025,1373912,97388,114694,215603,946227,212082,312991,97388,0.45919974349544046,0.2278100780836036,0.1855718995033697,2.015713033235165,0.23138966541183686,0.27362784399207074
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,C_GIVEN_P,2026,1472356,115827,132858,230351,993320,248685,346178,115827,0.46575788648290006,0.23511840886307386,0.18824586020261982,1.9809503166302216,0.2306394776198262,0.27751202628028027
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2016,1535731,31413,80891,204652,1218775,112304,236065,31413,0.2797139905969511,0.15371507119410888,0.14377414507382535,1.8196913837012954,0.12599891940284225,0.13593984552312577
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2017,1443040,30586,79211,190120,1143123,109797,220706,30586,0.2785686312012168,0.15294517130502272,0.14259966112704137,1.8213627068072635,0.12562345989619406,0.1359689700741754
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2018,1429180,30599,79181,187415,1131985,109780,218014,30599,0.2787301876480233,0.152544815908423,0.14204562680006064,1.827201966767281,0.12618537173960032,0.13668456084796268
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2019,1419208,28952,73516,189600,1127140,102468,218552,28952,0.2825467463012843,0.1539957497421097,0.1439919801935082,1.8347697697790597,0.1285509965591746,0.1385547661077761
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2020,1411597,30598,79261,185160,1116578,109859,215758,30598,0.27852064919578734,0.15284674025235248,0.14224060448415887,1.8222217152681515,0.12567390894343486,0.13628004471162847
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2021,1400732,29808,76630,185641,1108653,106438,215449,29808,0.28005035795486577,0.153811721300006,0.14343031799575676,1.8207348281905928,0.12623863665485976,0.136620039959109
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2022,1390570,28732,75265,184156,1102417,103997,212888,28732,0.27627720030385494,0.1530940549558814,0.143136844936121,1.8046239638990058,0.12318314534797353,0.13314035536773394
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2023,1381804,27843,70882,184571,1098508,98725,212414,27843,0.2820258293238795,0.15372223557031242,0.1438500669093641,1.8346456404147278,0.12830359375356706,0.13817576241451537
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2024,1377450,30842,80355,178979,1087274,111197,209821,30842,0.27736359793879334,0.15232567425314894,0.14134537094877564,1.8208591512803336,0.1250379236856444,0.1360182269900177
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2025,1373912,27089,70299,184638,1091886,97388,211727,27089,0.2781554195588779,0.15410521197864202,0.14464122883706065,1.8049708766334809,0.12405020758023588,0.13351419072181725
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,leave_one_year_out,T_GIVEN_PC,2026,1472356,32288,83539,194608,1161921,115827,226896,32288,0.27876056532587395,0.15410403462206151,0.14346025776079982,1.8089115318072706,0.12465653070381244,0.13530030756507413
