pair_id,a_candidate_id,pcvt_indicator_id,pcvt_layer,calendar_year,common_count,pearson_raw,spearman_midrank,undefined_reason
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2018,129777,0.6109156329474879,0.632074574902945,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2019,143821,0.7197172465495875,0.6635233055449182,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2020,154195,0.7160262660312778,0.6589269614238726,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2021,166585,0.76278978786528,0.6910274839589039,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2022,174820,0.7231322659933326,0.6827206447937733,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2023,183546,0.6841725540194575,0.6506779703243425,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2024,187774,0.7490035938039747,0.6850719145358511,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2025,189849,0.7708475612565814,0.6861571643471086,
A2b__C1_LogMASpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C1_LogMASpread_5_60,C,2026,91116,0.8064722102471064,0.7487264804299772,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2016,68011,0.3583887351540636,0.605014223906579,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2017,112776,0.4997034311691902,0.63517928457591,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2018,128350,0.5880416250760654,0.6001428718896267,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2019,141327,0.5758039382038862,0.5865092546201219,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2020,151561,0.6029526161472543,0.5871137728734619,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2021,164213,0.6650706681753638,0.6212673775773212,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2022,173390,0.6665153631011215,0.648199832118971,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2023,182844,0.5821344422869581,0.5933450848447178,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2024,186213,0.5878539441901749,0.6366021816514368,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2025,188606,0.7041731840259678,0.6415246181297923,
A2b__C2_AdjVWAPSpread_5_60,A2b_BodyToMACloudGapMean20_5_60,C2_AdjVWAPSpread_5_60,C,2026,90601,0.7339664338804351,0.7059213130708356,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2016,68125,0.4218301376417445,0.535537887402639,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2017,113329,0.4993464549821573,0.5458545157364131,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2018,129777,0.5008157949751417,0.49397735942252313,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2019,143821,0.5051036359875074,0.501247926771149,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2020,154195,0.4709306665039978,0.50553198493924,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2021,166585,0.5148109605465613,0.565262106901244,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2022,174820,0.5406786219082679,0.5472981915888264,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2023,183546,0.5428436758390034,0.5215268258470013,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2024,187774,0.5584353674420219,0.5321946984735181,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2025,189849,0.5906203665029547,0.5768474227250526,
A2b__P1_NATR14,A2b_BodyToMACloudGapMean20_5_60,P1_NATR14,P,2026,91116,0.5690463137151692,0.6012307426906702,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2016,68125,0.4984397116504489,0.6789886849045578,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2017,113329,0.6111772936757016,0.7084408107838289,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2018,129777,0.6703215649114596,0.6796526953153906,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2019,143821,0.7763007409706382,0.7031904580007236,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2020,154195,0.7787525096029395,0.7410289944266113,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2021,166585,0.7800487406420954,0.728197245857029,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2022,174820,0.7497439562717664,0.7215184885393062,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2023,183546,0.7574329278506958,0.7076639398489187,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2024,187774,0.8384520236677899,0.7380654682316639,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2025,189849,0.8272746470078121,0.7409406652627957,
A2b__P2_LogRange20,A2b_BodyToMACloudGapMean20_5_60,P2_LogRange20,P,2026,91116,0.8185102718988989,0.7658119852275483,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2016,68125,0.3589212921861023,0.3446708394058218,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2017,113329,0.39379559532541597,0.35721076419926123,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2018,129777,0.38226464122482434,0.35203758492223214,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2019,143821,0.4106328105123769,0.3843368702721977,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2020,154195,0.38257904080502064,0.35017841061423916,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2021,166585,0.35152388128704554,0.29735812303499054,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2022,174820,0.3344566613751559,0.2876921336110781,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2023,183546,0.3375505247026575,0.31025197933921317,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2024,187774,0.349025351312123,0.3443939407664476,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2025,189849,0.357574444306501,0.34088580428071863,
A2b__T1_ER20,A2b_BodyToMACloudGapMean20_5_60,T1_ER20,T,2026,91116,0.3895314015209808,0.37222904192737527,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2016,68125,0.2740380085807578,0.27346571698178446,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2017,113329,0.2954885422430797,0.2751222828142581,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2018,129777,0.26214102766815334,0.2693571784671462,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2019,143821,0.32434214598799954,0.31620336406715605,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2020,154195,0.2923684381454196,0.28053740544143735,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2021,166585,0.2693646541617289,0.22571776294566998,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2022,174820,0.2654769683863969,0.23250249672024584,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2023,183546,0.24134397177959716,0.24152171248362436,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2024,187774,0.20427587482288848,0.24868279641219196,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2025,189849,0.24851458778562532,0.24963444293837195,
A2b__T2_AbsTrendT20,A2b_BodyToMACloudGapMean20_5_60,T2_AbsTrendT20,T,2026,91116,0.306343379195327,0.3098787276723649,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2016,67499,0.3529749097552604,0.2132216260451092,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2017,112853,0.3844870280752623,0.2222425007547317,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2018,129557,0.20833581978345841,0.13759214327896613,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2019,143248,0.5075596413945054,0.3563444432977965,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2020,153713,0.4544863235921834,0.3859935852205456,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2021,165490,0.44394598066126045,0.3351282594152703,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2022,174451,0.30707219909546923,0.1879283823514021,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2023,183018,0.45254255482334804,0.30005678799557345,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2024,187566,0.5769946625294045,0.36691248645000085,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2025,189519,0.4244671744065366,0.271539539344295,
A2b__V1_TurnoverShrink20_60,A2b_BodyToMACloudGapMean20_5_60,V1_TurnoverShrink20_60,V,2026,91019,0.3920478657091867,0.2825730386973548,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2016,68125,0.223622924655623,0.173124754242593,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2017,113329,0.18882473535631078,0.15165924738523467,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2018,129777,0.15380239213067765,0.17432730603244748,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2019,143821,0.2885041804120617,0.26713727127614556,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2020,154195,0.2692449787380663,0.28276661597618724,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2021,166585,0.31525865853681045,0.33471534819307025,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2022,174820,0.23551836158368242,0.2446607791522242,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2023,183546,0.34023920772590316,0.30491461248906987,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2024,187774,0.23907922364406484,0.161104133928398,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2025,189849,0.3656631281806774,0.3267420319264649,
A2b__V2_LogAmount20_base,A2b_BodyToMACloudGapMean20_5_60,V2_LogAmount20_base,V,2026,91116,0.4071152739474484,0.3694118945973313,
