security_id,indicator_id,row_count,present_count,valid_count,valid_rate_expected,valid_rate_present,unknown_count,blocked_count,diagnostic_required_count,first_date,last_date,first_valid_date,last_valid_date
002916.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2071,2069,1978,0.9550941574118783,0.9560173997100049,13,80,0,2017-12-13,2026-06-30,2018-05-07,2026-06-30
002916.SZ,A2b_BodyToMACloudGapMean20_5_60,2071,2069,1978,0.9550941574118783,0.9560173997100049,13,80,0,2017-12-13,2026-06-30,2018-05-07,2026-06-30
002920.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2062,2062,2003,0.9713870029097963,0.9713870029097963,59,0,0,2017-12-26,2026-06-30,2018-03-27,2026-06-30
002920.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2062,2062,1984,0.962172647914646,0.962172647914646,78,0,0,2017-12-26,2026-06-30,2018-04-25,2026-06-30
002920.SZ,A2b_BodyToMACloudGapMean20_5_60,2062,2062,1984,0.962172647914646,0.962172647914646,78,0,0,2017-12-26,2026-06-30,2018-04-25,2026-06-30
002926.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2034,2034,1975,0.9709931170108161,0.9709931170108161,59,0,0,2018-02-05,2026-06-30,2018-05-10,2026-06-30
002926.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2034,2034,1956,0.9616519174041298,0.9616519174041298,78,0,0,2018-02-05,2026-06-30,2018-06-06,2026-06-30
002926.SZ,A2b_BodyToMACloudGapMean20_5_60,2034,2034,1956,0.9616519174041298,0.9616519174041298,78,0,0,2018-02-05,2026-06-30,2018-06-06,2026-06-30
002938.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1883,1883,1824,0.9686670207116304,0.9686670207116304,59,0,0,2018-09-18,2026-06-30,2018-12-18,2026-06-30
002938.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1883,1883,1805,0.9585767392458843,0.9585767392458843,78,0,0,2018-09-18,2026-06-30,2019-01-16,2026-06-30
002938.SZ,A2b_BodyToMACloudGapMean20_5_60,1883,1883,1805,0.9585767392458843,0.9585767392458843,78,0,0,2018-09-18,2026-06-30,2019-01-16,2026-06-30
002939.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1861,1861,1802,0.9682966147232671,0.9682966147232671,59,0,0,2018-10-26,2026-06-30,2019-01-21,2026-06-30
002939.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1861,1861,1783,0.9580870499731328,0.9580870499731328,78,0,0,2018-10-26,2026-06-30,2019-02-22,2026-06-30
002939.SZ,A2b_BodyToMACloudGapMean20_5_60,1861,1861,1783,0.9580870499731328,0.9580870499731328,78,0,0,2018-10-26,2026-06-30,2019-02-22,2026-06-30
002945.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1804,1804,1745,0.9672949002217295,0.9672949002217295,59,0,0,2019-01-17,2026-06-30,2019-04-18,2026-06-30
002945.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1804,1804,1726,0.9567627494456763,0.9567627494456763,78,0,0,2019-01-17,2026-06-30,2019-05-20,2026-06-30
002945.SZ,A2b_BodyToMACloudGapMean20_5_60,1804,1804,1726,0.9567627494456763,0.9567627494456763,78,0,0,2019-01-17,2026-06-30,2019-05-20,2026-06-30
002966.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1673,1673,1614,0.9647340107591154,0.9647340107591154,59,0,0,2019-08-02,2026-06-30,2019-11-01,2026-06-30
002966.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1673,1673,1595,0.9533771667662881,0.9533771667662881,78,0,0,2019-08-02,2026-06-30,2019-11-28,2026-06-30
002966.SZ,A2b_BodyToMACloudGapMean20_5_60,1673,1673,1595,0.9533771667662881,0.9533771667662881,78,0,0,2019-08-02,2026-06-30,2019-11-28,2026-06-30
002984.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1402,1402,1343,0.9579172610556348,0.9579172610556348,59,0,0,2020-09-11,2026-06-30,2020-12-11,2026-06-30
002984.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1402,1402,1324,0.9443651925820257,0.9443651925820257,78,0,0,2020-09-11,2026-06-30,2021-01-08,2026-06-30
002984.SZ,A2b_BodyToMACloudGapMean20_5_60,1402,1402,1324,0.9443651925820257,0.9443651925820257,78,0,0,2020-09-11,2026-06-30,2021-01-08,2026-06-30
003021.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1348,1348,1289,0.9562314540059347,0.9562314540059347,59,0,0,2020-12-04,2026-06-30,2021-03-05,2026-06-30
003021.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1348,1348,1270,0.9421364985163204,0.9421364985163204,78,0,0,2020-12-04,2026-06-30,2021-04-01,2026-06-30
003021.SZ,A2b_BodyToMACloudGapMean20_5_60,1348,1348,1270,0.9421364985163204,0.9421364985163204,78,0,0,2020-12-04,2026-06-30,2021-04-01,2026-06-30
003022.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1346,1346,1287,0.9561664190193165,0.9561664190193165,59,0,0,2020-12-08,2026-06-30,2021-03-09,2026-06-30
003022.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1346,1346,1268,0.9420505200594353,0.9420505200594353,78,0,0,2020-12-08,2026-06-30,2021-04-06,2026-06-30
003022.SZ,A2b_BodyToMACloudGapMean20_5_60,1346,1346,1268,0.9420505200594353,0.9420505200594353,78,0,0,2020-12-08,2026-06-30,2021-04-06,2026-06-30
003031.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1328,1318,1200,0.9036144578313253,0.9104704097116844,59,69,0,2021-01-04,2026-06-30,2021-04-02,2026-06-30
003031.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1328,1318,1162,0.875,0.881638846737481,78,88,0,2021-01-04,2026-06-30,2021-04-30,2026-06-30
003031.SZ,A2b_BodyToMACloudGapMean20_5_60,1328,1318,1162,0.875,0.881638846737481,78,88,0,2021-01-04,2026-06-30,2021-04-30,2026-06-30
003035.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1317,1317,1258,0.9552012148823082,0.9552012148823082,59,0,0,2021-01-19,2026-06-30,2021-04-20,2026-06-30
003035.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1317,1317,1239,0.9407744874715261,0.9407744874715261,78,0,0,2021-01-19,2026-06-30,2021-05-20,2026-06-30
003035.SZ,A2b_BodyToMACloudGapMean20_5_60,1317,1317,1239,0.9407744874715261,0.9407744874715261,78,0,0,2021-01-19,2026-06-30,2021-05-20,2026-06-30
003816.SZ,A1_LogBodyCenterToMACloudCenter_5_60,1657,1657,1598,0.9643934821967411,0.9643934821967411,59,0,0,2019-08-26,2026-06-30,2019-11-25,2026-06-30
003816.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,1657,1657,1579,0.9529269764634882,0.9529269764634882,78,0,0,2019-08-26,2026-06-30,2019-12-20,2026-06-30
003816.SZ,A2b_BodyToMACloudGapMean20_5_60,1657,1657,1579,0.9529269764634882,0.9529269764634882,78,0,0,2019-08-26,2026-06-30,2019-12-20,2026-06-30
300001.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2542,2438,0.9575805184603299,0.959087332808812,45,63,0,2016-01-04,2026-06-30,2016-06-15,2026-06-30
300001.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2542,2419,0.9501178318931658,0.9516129032258065,45,82,0,2016-01-04,2026-06-30,2016-07-12,2026-06-30
300001.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2542,2419,0.9501178318931658,0.9516129032258065,45,82,0,2016-01-04,2026-06-30,2016-07-12,2026-06-30
300002.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300002.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300002.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300003.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2522,2389,0.9383346425765907,0.9472640761300555,15,142,0,2016-01-04,2026-06-30,2016-05-19,2026-06-30
300003.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2522,2351,0.9234092694422624,0.9321966693100714,15,180,0,2016-01-04,2026-06-30,2016-06-17,2026-06-30
300003.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2522,2351,0.9234092694422624,0.9321966693100714,15,180,0,2016-01-04,2026-06-30,2016-06-17,2026-06-30
300012.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2541,2423,0.9516889238020424,0.9535615899252263,59,64,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300012.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300012.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300014.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300014.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300014.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300015.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2530,2176,0.8546739984289081,0.8600790513833992,59,311,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300015.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2530,2062,0.809897879025923,0.8150197628458498,78,406,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300015.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2530,2062,0.809897879025923,0.8150197628458498,78,406,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300017.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2528,2351,0.9234092694422624,0.9299841772151899,59,136,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300017.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300017.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2528,2294,0.9010212097407698,0.9074367088607594,78,174,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300024.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300024.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300024.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300033.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2545,2427,0.9532600157109191,0.9536345776031434,59,60,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300033.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2545,2389,0.9383346425765907,0.9387033398821218,78,79,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300033.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2545,2389,0.9383346425765907,0.9387033398821218,78,79,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300037.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300037.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300037.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300054.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2488,2229,0.875490966221524,0.8959003215434084,0,317,0,2016-01-04,2026-06-30,2016-07-19,2026-06-30
300054.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2488,2163,0.8495679497250589,0.8693729903536977,0,383,0,2016-01-04,2026-06-30,2016-08-15,2026-06-30
300054.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2488,2163,0.8495679497250589,0.8693729903536977,0,383,0,2016-01-04,2026-06-30,2016-08-15,2026-06-30
300058.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2540,2477,0.9728986645718775,0.9751968503937007,4,65,0,2016-01-04,2026-06-30,2016-04-18,2026-06-30
300058.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2540,2458,0.9654359780047133,0.9677165354330709,4,84,0,2016-01-04,2026-06-30,2016-05-16,2026-06-30
300058.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2540,2458,0.9654359780047133,0.9677165354330709,4,84,0,2016-01-04,2026-06-30,2016-05-16,2026-06-30
300059.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2541,2423,0.9516889238020424,0.9535615899252263,59,64,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300059.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2541,2389,0.9383346425765907,0.940181031090122,74,83,0,2016-01-04,2026-06-30,2016-08-23,2026-06-30
300059.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2541,2389,0.9383346425765907,0.940181031090122,74,83,0,2016-01-04,2026-06-30,2016-08-23,2026-06-30
300073.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2524,2288,0.8986645718774549,0.9064976228209192,59,199,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300073.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2524,2212,0.8688138256087982,0.8763866877971473,78,256,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300073.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2524,2212,0.8688138256087982,0.8763866877971473,78,256,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300100.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2357,2137,0.8393558523173605,0.9066610097581672,59,350,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300100.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2357,2080,0.816967792615868,0.8824777259227832,78,388,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300100.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2357,2080,0.816967792615868,0.8824777259227832,78,388,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300115.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2536,2418,0.9497250589159466,0.9534700315457413,59,69,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300115.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300115.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300122.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300122.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300122.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300124.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2535,2358,0.9261586802827966,0.9301775147928995,59,129,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300124.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2535,2301,0.903770620581304,0.9076923076923077,78,167,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300124.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2535,2301,0.903770620581304,0.9076923076923077,78,167,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300136.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300136.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300136.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300140.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2391,2096,0.8232521602513747,0.876620660811376,59,391,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300140.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2391,2001,0.7859387274155538,0.8368883312421581,78,467,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300140.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2391,2001,0.7859387274155538,0.8368883312421581,78,467,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300142.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2402,2240,0.8798114689709348,0.93255620316403,31,275,0,2016-01-04,2026-06-30,2017-01-04,2026-06-30
300142.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2402,2211,0.868421052631579,0.9204829308909243,31,304,0,2016-01-04,2026-06-30,2017-02-07,2026-03-16
300142.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2402,2211,0.868421052631579,0.9204829308909243,31,304,0,2016-01-04,2026-06-30,2017-02-07,2026-03-16
300144.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2544,2390,0.9387274155538099,0.9394654088050315,59,97,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300144.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2544,2355,0.924980361351139,0.9257075471698113,75,116,0,2016-01-04,2026-06-30,2016-10-19,2026-06-30
300144.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2544,2355,0.924980361351139,0.9257075471698113,75,116,0,2016-01-04,2026-06-30,2016-10-19,2026-06-30
300146.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2426,2249,0.8833464257659073,0.927040395713108,59,238,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300146.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2426,2192,0.8609583660644148,0.9035449299258038,78,276,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300146.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2426,2192,0.8609583660644148,0.9035449299258038,78,276,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300207.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2533,2356,0.9253731343283582,0.9301223845242795,59,131,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300207.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2533,2299,0.9029850746268657,0.9076194236083696,78,169,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300207.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2533,2299,0.9029850746268657,0.9076194236083696,78,169,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300223.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2324,2028,0.7965435978004713,0.8726333907056799,59,459,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300223.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2324,1933,0.7592301649646505,0.8317555938037866,78,535,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300223.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2324,1933,0.7592301649646505,0.8317555938037866,78,535,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300251.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2512,2394,0.9402985074626866,0.9530254777070064,59,93,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300251.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2512,2370,0.9308719560094265,0.9434713375796179,64,112,0,2016-01-04,2026-06-30,2016-09-21,2026-06-30
300251.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2512,2370,0.9308719560094265,0.9434713375796179,64,112,0,2016-01-04,2026-06-30,2016-09-21,2026-06-30
300274.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2541,2423,0.9516889238020424,0.9535615899252263,59,64,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300274.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300274.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2541,2385,0.9367635506677141,0.9386068476977568,78,83,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300285.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2446,2156,0.8468185388845247,0.8814390842191333,57,333,0,2016-01-04,2026-06-30,2016-08-09,2026-06-30
300285.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2446,2099,0.8244304791830322,0.8581357318070318,57,390,0,2016-01-04,2026-06-30,2016-09-05,2026-06-30
300285.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2446,2099,0.8244304791830322,0.8581357318070318,57,390,0,2016-01-04,2026-06-30,2016-09-05,2026-06-30
300308.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2402,2240,0.8798114689709348,0.93255620316403,44,262,0,2016-01-04,2026-06-30,2016-12-29,2026-06-30
300308.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2402,2202,0.8648860958366065,0.9167360532889259,44,300,0,2016-01-04,2026-06-30,2017-01-26,2026-06-30
300308.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2402,2202,0.8648860958366065,0.9167360532889259,44,300,0,2016-01-04,2026-06-30,2017-01-26,2026-06-30
300316.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2538,2420,0.950510604870385,0.9535066981875493,59,67,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300316.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300316.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300339.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2522,2227,0.8747054202670856,0.8830293417922284,59,260,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300339.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2522,2132,0.8373919874312648,0.845360824742268,78,336,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300339.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2522,2132,0.8373919874312648,0.845360824742268,78,336,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300346.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2538,2420,0.950510604870385,0.9535066981875493,59,67,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300346.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300346.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2538,2382,0.9355852317360566,0.9385342789598109,78,86,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300373.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2529,2352,0.9238020424194815,0.930011862396204,59,135,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300373.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2529,2295,0.901413982717989,0.9074733096085409,78,173,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300373.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2529,2295,0.901413982717989,0.9074733096085409,78,173,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300383.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2431,2117,0.8315003927729773,0.8708350473056355,3,426,0,2016-01-04,2026-06-30,2016-04-14,2026-06-30
300383.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2431,2068,0.812254516889238,0.8506787330316742,3,475,0,2016-01-04,2026-06-30,2016-09-13,2026-06-30
300383.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2431,2068,0.812254516889238,0.8506787330316742,3,475,0,2016-01-04,2026-06-30,2016-09-13,2026-06-30
300390.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2538,2370,0.9308719560094265,0.933806146572104,59,117,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300390.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2538,2332,0.9159465828750982,0.9188337273443656,78,136,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300390.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2538,2332,0.9159465828750982,0.9188337273443656,78,136,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300394.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2534,2357,0.9257659073055774,0.9301499605367008,59,130,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300394.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2534,2300,0.9033778476040848,0.9076558800315706,78,168,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300394.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2534,2300,0.9033778476040848,0.9076558800315706,78,168,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300395.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2546,2487,0.9768263943440691,0.9768263943440691,59,0,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300395.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300395.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2546,2468,0.969363707776905,0.969363707776905,78,0,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300408.SZ,A1_LogBodyCenterToMACloudCenter_5_60,2546,2536,2418,0.9497250589159466,0.9534700315457413,59,69,0,2016-01-04,2026-06-30,2016-04-01,2026-06-30
300408.SZ,A2_BodyCenterOutsideMACloudRate20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
300408.SZ,A2b_BodyToMACloudGapMean20_5_60,2546,2536,2380,0.9347996857816182,0.9384858044164038,78,88,0,2016-01-04,2026-06-30,2016-04-29,2026-06-30
