pair_id,security_id,common_count,eligible,pearson_raw,spearman_midrank,reason
A1_A2,300475.SZ,2055,True,0.41690988790287964,0.44774200724888497,
A1_A2,300476.SZ,2385,True,0.4393617470647106,0.45141777543666156,
A1_A2,300487.SZ,2338,True,0.41465238081827654,0.42469222243666793,
A1_A2,300496.SZ,2328,True,0.4490631008471627,0.46528624366765103,
A1_A2,300498.SZ,2446,True,0.4964040223642369,0.5077894715394217,
A1_A2,300502.SZ,2350,True,0.5136210436205316,0.5413230291766048,
A1_A2,300548.SZ,2200,True,0.41084057771037175,0.438988685961378,
A1_A2,300558.SZ,2264,True,0.5120257576563372,0.5233843513170088,
A1_A2,300567.SZ,2253,True,0.45252926350814726,0.4443633896537237,
A1_A2,300570.SZ,2243,True,0.43078020052173593,0.4931510012546106,
A1_A2,300604.SZ,1990,True,0.5482073295347658,0.5504710980624608,
A1_A2,300620.SZ,2093,True,0.39199598667375507,0.4204293999108928,
A1_A2,300623.SZ,2179,True,0.416909935891335,0.4462797085842619,
A1_A2,300627.SZ,2174,True,0.3763921412736513,0.39132344041926176,
A1_A2,300628.SZ,2176,True,0.41209827864223975,0.41904754531957467,
A1_A2,300661.SZ,2036,True,0.49301008510875205,0.5226027273566759,
A1_A2,300666.SZ,1784,True,0.35481287108229725,0.33895779810004545,
A1_A2,300676.SZ,2007,True,0.4656675805379474,0.5239079576228738,
A1_A2,300677.SZ,2091,True,0.514425332412396,0.5028740546698376,
A1_A2,300679.SZ,1997,True,0.4517442181754837,0.49758739671437796,
A1_A2,300699.SZ,2061,True,0.5079804009404022,0.5191530427257355,
A1_A2,300718.SZ,2020,True,0.35245595459422685,0.41767885759565904,
A1_A2,300724.SZ,1832,True,0.4516421201511556,0.4872874428497206,
A1_A2,300735.SZ,1981,True,0.39051749694814003,0.418995138523477,
A1_A2,300748.SZ,1802,True,0.30349314025148,0.3774148345475562,
A1_A2,300750.SZ,1875,True,0.49434675579782583,0.4820048628357857,
A1_A2,300751.SZ,1773,True,0.4332973871805252,0.4768284323157089,
A1_A2,300757.SZ,1557,True,0.4052914019671973,0.405338907430069,
