transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_C,250,0.2,not_applicable,20,0.1784264626052848,0.21185163476609173,0.2045457418143063,0.2153541431054902,25750,1,0.9999611665566386,0.2983185119024504,0.1198920492971656,0.09377277008814411,0.0829643687969602,""
P_TO_C,250,0.3,not_applicable,1,0.200755235827052,0.30756020687157076,0.3804957457763809,0.22308297233330723,29856,7,0.9996651710975691,0.41602491127034086,0.21526967544328887,0.03552916549395996,0.19294193893703362,""
P_TO_C,250,0.3,not_applicable,3,0.2068018480997235,0.30756020687157076,0.3473776584032568,0.23204376008255934,29883,6,0.9997658079625292,0.4279692204750753,0.2211673723753518,0.0805915620718185,0.19592546039251596,""
P_TO_C,250,0.3,not_applicable,5,0.21519084412258305,0.30756020687157076,0.33029231532997605,0.24445479867089978,29918,5,0.9997994920465179,0.42574522122710867,0.21055437710452563,0.09545290589713262,0.1812904225562089,""
P_TO_C,250,0.3,not_applicable,10,0.23209264131325225,0.30756020687157076,0.30808035532403305,0.26861113760346667,29992,6,0.9996666888874075,0.4061395906939537,0.17404694938070148,0.09805923536992067,0.13752845309048706,""
P_TO_C,250,0.3,not_applicable,20,0.25430212213986303,0.30756020687157076,0.289000485007663,0.29691731164208157,30151,3,0.9999005107116801,0.3885056708894342,0.1342035487495712,0.09950518588177121,0.09158835924735265,""
P_TO_C,500,0.1,not_applicable,1,0.07973925832999881,0.11008625370207094,0.20679791795568617,0.1089195311866692,14087,0,1.0,0.24320295307730533,0.16346369474730651,0.03640503512161916,0.13428342189063613,""
P_TO_C,500,0.1,not_applicable,3,0.08187300531495406,0.11008625370207094,0.1707264168410393,0.11433158828522955,14101,0,1.0,0.24409616339266718,0.16222315807771312,0.07336974655162787,0.12976457510743764,""
P_TO_C,500,0.1,not_applicable,5,0.0843696030747376,0.11008625370207094,0.1528406677434622,0.12076651984705385,14112,1,0.9999291433430171,0.23517324452632324,0.15080364145158565,0.08233257678286104,0.11440672467926939,""
P_TO_C,500,0.1,not_applicable,10,0.08836797542118624,0.11008625370207094,0.1285186026944296,0.13014048864670957,14135,0,1.0,0.213937035726919,0.12556906030573275,0.08541843303248939,0.08379654708020942,""
P_TO_C,500,0.1,not_applicable,20,0.09253382463943381,0.11008625370207094,0.10965032483719644,0.1368244181501128,14182,0,1.0,0.20109998589761668,0.10856616125818287,0.09144966106042024,0.0642755677475039,""
P_TO_C,500,0.2,not_applicable,1,0.1377124207525228,0.21039634913675065,0.29976415099601567,0.16664179271443352,19703,1,0.9999492488834755,0.33637840032480715,0.19866597957228435,0.03661424932879148,0.16973660761037362,""
P_TO_C,500,0.2,not_applicable,3,0.14185959254864977,0.21039634913675065,0.2635270342740575,0.1748785204256624,19722,1,0.9999492977741723,0.3443695178218324,0.20250992527318262,0.0808424835477749,0.16949099739617,""
P_TO_C,500,0.2,not_applicable,5,0.14712272025607373,0.21039634913675065,0.2441864453535487,0.18508546847688898,19738,1,0.9999493388722833,0.33745377172095853,0.1903310514648848,0.09326732636740984,0.15236830324406955,""
P_TO_C,500,0.2,not_applicable,10,0.1565963612160665,0.21039634913675065,0.21818027664175185,0.20268437618952134,19769,1,0.9999494183105716,0.31780475467880626,0.16120839346273977,0.0996244780370544,0.11512037848928491,""
P_TO_C,500,0.2,not_applicable,20,0.16821270448156378,0.21039634913675065,0.19615607357784132,0.22258224250197142,19813,1,0.9999495306349047,0.30685373977995356,0.13864103529838978,0.11069766620211224,0.08427149727798214,""
P_TO_C,500,0.3,not_applicable,1,0.19127482168723298,0.3082141257255743,0.36376759851099844,0.21649981255197356,22825,2,0.9999123844570027,0.40018399264029436,0.20890917095306138,0.036416394129295926,0.1836841800883208,""
P_TO_C,500,0.3,not_applicable,3,0.19715130741806428,0.3082141257255743,0.3316300927223868,0.22636909449949033,22847,2,0.9998687089715537,0.4104157549234136,0.2132644475053493,0.07878566220102678,0.18404666042392326,""
