transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_T,250,0.3,not_applicable,1,0.22379600175271872,0.25183784835977685,0.2664583310325856,0.2098286001391917,30833,2,0.9999351386411546,0.3120479974055456,0.0882519956528269,0.045589666372960025,0.10221939726635393,""
P_TO_T,250,0.3,not_applicable,3,0.2321789010650818,0.25183784835977685,0.2550366262491909,0.22226806683730144,30833,2,0.9999351386411546,0.3236906113183071,0.09151171025322533,0.06865398506911624,0.10142254448100568,""
P_TO_T,250,0.3,not_applicable,5,0.24135900533670723,0.25183784835977685,0.252127891678073,0.2361906122167996,30833,2,0.9999351386411546,0.314014205558979,0.07265520022227179,0.06188631388090604,0.07782359334217942,""
P_TO_T,250,0.3,not_applicable,10,0.2576370846307282,0.25183784835977685,0.2588666871778786,0.26051918503435206,30833,2,0.9999351386411546,0.27105229012585963,0.013415205495131421,0.012185602947981045,0.010533105091507566,""
P_TO_T,250,0.3,not_applicable,20,0.2619016239522617,0.25183784835977685,0.26122813083476154,0.2645781078429791,30833,2,0.9999351386411546,0.23643561786085152,-0.02546600609141017,-0.024792512973910025,-0.028142489982127566,""
P_TO_T,500,0.1,not_applicable,1,0.044755305028356694,0.047523211241834624,0.049863860751466135,0.04170240757446529,14435,1,0.9999307287337212,0.06927126627874758,0.024515961250390884,0.019407405527281443,0.027568858704282287,""
P_TO_T,500,0.1,not_applicable,3,0.04576533034134553,0.047523211241834624,0.046676698034314124,0.0441362285592023,14435,1,0.9999307287337212,0.07058742033804379,0.024822089996698257,0.023910722303729662,0.026451191778841483,""
P_TO_T,500,0.1,not_applicable,5,0.04674179831990873,0.047523211241834624,0.046942032822234615,0.04657453088121599,14435,1,0.9999307287337212,0.05915766140205043,0.012415863082141695,0.012215628579815813,0.012583130520834436,""
P_TO_T,500,0.1,not_applicable,10,0.04801522778811174,0.047523211241834624,0.0480887260373394,0.04923327547936292,14435,1,0.9999307287337212,0.045026323081185926,-0.002988904706925817,-0.0030624029561534746,-0.004206952398176991,""
P_TO_T,500,0.1,not_applicable,20,0.048241076160516046,0.047523211241834624,0.04820791502223301,0.049180057359501,14435,1,0.9999307287337212,0.04163203103352729,-0.006609045126988754,-0.006575883988705719,-0.007548026325973706,""
P_TO_T,500,0.2,not_applicable,1,0.13364665380505472,0.1459939509292462,0.15521428224090283,0.12262093554211566,20189,0,1.0,0.19560156520877706,0.061954911403722335,0.04038728296787422,0.0729806296666614,""
P_TO_T,500,0.2,not_applicable,3,0.1376425524084396,0.1459939509292462,0.14569971548244592,0.1302156860197989,20189,0,1.0,0.19763237406508494,0.05998982165664535,0.05193265858263901,0.06741668804528603,""
P_TO_T,500,0.2,not_applicable,5,0.14171852038663557,0.1459939509292462,0.14463787024944696,0.1381147020916704,20189,0,1.0,0.17940462628163853,0.03768610589500296,0.034766756032191565,0.04128992418996813,""
P_TO_T,500,0.2,not_applicable,10,0.1478120490655616,0.1459939509292462,0.1482585685951311,0.14988505723183732,20189,0,1.0,0.1577252687373062,0.009913219671744578,0.0094667001421751,0.007840211505468875,""
P_TO_T,500,0.2,not_applicable,20,0.14955330425346966,0.1459939509292462,0.14933299949729714,0.1517836643596781,20189,0,1.0,0.1373996630660985,-0.012153641187371167,-0.011933336431198649,-0.014384001293579612,""
P_TO_T,500,0.3,not_applicable,1,0.22455767044308717,0.252090130699072,0.2613136244255679,0.20531192217774671,23499,1,0.9999574468085106,0.31374468085106383,0.08918701040797666,0.05243105642549595,0.10843275867331711,""
P_TO_T,500,0.3,not_applicable,3,0.23233357829461088,0.252090130699072,0.2516799688259033,0.2185883513132375,23499,1,0.9999574468085106,0.32148936170212766,0.08915578340751679,0.06980939287622434,0.10290101038889016,""
P_TO_T,500,0.3,not_applicable,5,0.24076435907813132,0.252090130699072,0.24968182479256773,0.233607547260099,23499,1,0.9999574468085106,0.3082258819524235,0.06746152287429219,0.05854405715985578,0.07461833469232451,""
P_TO_T,500,0.3,not_applicable,10,0.25526275319653763,0.252090130699072,0.2562677250266044,0.25880043159769245,23499,1,0.9999574468085106,0.2689197241848983,0.013656970988360662,0.012651999158293903,0.010119292587205841,""
P_TO_T,500,0.3,not_applicable,20,0.2594225551982329,0.252090130699072,0.2588334952524479,0.2642461688959868,23499,1,0.9999574468085106,0.24362196004940584,-0.015800595148827035,-0.015211535203042081,-0.02062420884658095,""
P_TO_V,120,0.1,not_applicable,1,0.06627387703944926,0.09278032108165643,0.2259612199811754,0.07371606941792377,26552,52,0.9961358094166197,0.250681737343398,0.18440786030394873,0.024720517362222583,0.17696566792547422,""
P_TO_V,120,0.1,not_applicable,3,0.06985572044181018,0.09278032108165643,0.2041099355421465,0.0783478188117395,26557,50,0.9963233914837741,0.24223528947472275,0.17237956903291257,0.03812535393257627,0.16388747066298326,""
P_TO_V,120,0.1,not_applicable,5,0.07343210105410597,0.09278032108165643,0.18807901615365477,0.08251128804030704,26572,44,0.9968861376852373,0.22618906884186468,0.1527569677877587,0.03811005268820991,0.14367778080155763,""
P_TO_V,120,0.1,not_applicable,10,0.0811831405345738,0.09278032108165643,0.1551707555778546,0.09146220857348168,26580,41,0.9971862689926843,0.18548608658110602,0.10430294604653222,0.030315331003251428,0.09402387800762434,""
P_TO_V,120,0.1,not_applicable,20,0.09238339644470941,0.09278032108165643,0.11112292070106632,0.1041787420152299,26598,30,0.9978615644344401,0.11417890104754858,0.02179550460283916,0.0030559803464822594,0.01000015903231867,""
P_TO_V,120,0.2,not_applicable,1,0.10559416569275012,0.16453169529532033,0.29505957697866564,0.11571469739505554,33981,53,0.9971243287655154,0.32191592636688343,0.2163217606741333,0.026856349388217793,0.2062012289718279,""
P_TO_V,120,0.2,not_applicable,3,0.11143191713350513,0.16453169529532033,0.2758288401706289,0.12252754934388457,33981,53,0.9971243287655154,0.3236442383944366,0.21221232126093148,0.047815398223807704,0.20111668905055205,""
P_TO_V,120,0.2,not_applicable,5,0.11773086824091428,0.16453169529532033,0.26229136893475186,0.1299229825330469,33993,47,0.9974764517738196,0.31902120916626037,0.2012903409253461,0.05672984023150851,0.18909822663321346,""
P_TO_V,120,0.2,not_applicable,10,0.13354322984985212,0.16453169529532033,0.23712629761820805,0.14754603531703916,33996,45,0.9975644825258957,0.29248807751890893,0.1589448476690568,0.055361779900700875,0.14494204220186976,""
P_TO_V,120,0.2,not_applicable,20,0.16108036888470248,0.16453169529532033,0.20138082766305965,0.17784576704095165,34011,36,0.998004636286276,0.2140094282606068,0.05292905937590431,0.01262860059754714,0.03616366121965514,""
P_TO_V,120,0.3,not_applicable,1,0.14700042448786324,0.24561763996431576,0.36515875303855627,0.15967076531412422,38823,64,0.9970465868817093,0.39341780221531597,0.24641737772745273,0.0282590491767597,0.23374703690119175,""
P_TO_V,120,0.3,not_applicable,3,0.1553249618693637,0.24561763996431576,0.34747646539008825,0.16902869458507164,38828,62,0.997174996147722,0.3990285077241599,0.24370354585479617,0.051552042334071624,0.22999981313908824,""
P_TO_V,120,0.3,not_applicable,5,0.1645497985015667,0.24561763996431576,0.33569636214008786,0.1791718570148772,38835,57,0.9973547691201398,0.39833386394990977,0.23378406544834307,0.06263750180982192,0.21916200693503257,""
P_TO_V,120,0.3,not_applicable,10,0.18927223759700498,0.24561763996431576,0.31727679437707873,0.20653117390114273,38850,51,0.9977399969181776,0.385969556585043,0.19669731898803802,0.06869276220796428,0.17943838268390028,""
P_TO_V,120,0.3,not_applicable,20,0.2362539352356668,0.24561763996431576,0.2942271560196049,0.2570294089378198,38872,39,0.9983049976886332,0.31893687707641194,0.08268294184074515,0.02470972105680702,0.06190746813859216,""
P_TO_V,250,0.1,not_applicable,1,0.04254043964836848,0.06189673108593357,0.1573596745942918,0.053425401285026514,19181,32,0.9966744608989347,0.17931930090363077,0.13677886125526229,0.02195962630933898,0.12589389961860425,""
P_TO_V,250,0.1,not_applicable,3,0.044559565325694356,0.06189673108593357,0.14170906808783812,0.0567300981327951,19184,30,0.9968303455442972,0.17885915112192485,0.1342995857962305,0.037150083034086734,0.12212905298912975,""
P_TO_V,250,0.1,not_applicable,5,0.04670873117509449,0.06189673108593357,0.13007948949417425,0.06027638935745478,19187,29,0.9969862301896597,0.17129579595806765,0.12458706478297316,0.041216306463893404,0.11101940660061288,""
P_TO_V,250,0.1,not_applicable,10,0.051532865244438494,0.06189673108593357,0.10778213455570912,0.06802642793645046,19191,28,0.9971940763834762,0.14695882130714016,0.09542595606270167,0.039176686751431045,0.0789323933706897,""
P_TO_V,250,0.1,not_applicable,20,0.05893027162386849,0.06189673108593357,0.07891210992922736,0.07973802900990416,19203,23,0.9978176149649259,0.0978494623655914,0.03891919074172291,0.018937352436364047,0.01811143335568724,""
P_TO_V,250,0.2,not_applicable,1,0.07834644506707568,0.1285741900802116,0.23685648021295594,0.0931850381248682,26293,41,0.9965131703619481,0.2617970010626156,0.18345055599553994,0.02494052084965967,0.1686119629377474,""
P_TO_V,250,0.2,not_applicable,3,0.0822889050268071,0.1285741900802116,0.22058499438694856,0.09902660428631008,26298,39,0.9967026719727118,0.2682974790576946,0.1860085740308875,0.047712484670746014,0.1692708747713845,""
P_TO_V,250,0.2,not_applicable,5,0.08670565932165987,0.1285741900802116,0.20900976079621722,0.10542706163126576,26301,38,0.99681637293917,0.2640701147618299,0.17736445544017004,0.05506035396561268,0.15864305313056415,""
P_TO_V,250,0.2,not_applicable,10,0.09778178401274655,0.1285741900802116,0.18717836136539498,0.12114740333398402,26313,34,0.9972711768050029,0.2442796028101574,0.14649781879741086,0.05710124144476242,0.12313219947617338,""
P_TO_V,250,0.2,not_applicable,20,0.11780658109221867,0.1285741900802116,0.15840305404348753,0.15007210528019416,26327,26,0.9978017813151412,0.19383845492219876,0.07603187382998008,0.03543540087871122,0.0437663496420046,""
P_TO_V,250,0.3,not_applicable,1,0.11459099410578337,0.2050713010833994,0.30709697206899506,0.13330228932560947,30709,54,0.9959137343927356,0.33510298713080877,0.2205119930250254,0.028006015061813716,0.2018006978051993,""
P_TO_V,250,0.3,not_applicable,3,0.12068576408394631,0.2050713010833994,0.29116852118386,0.14166650578980902,30719,50,0.9962380411869629,0.3457821622709885,0.2250963981870422,0.05461364108712852,0.2041156564811795,""
P_TO_V,250,0.3,not_applicable,5,0.12762605606618097,0.2050713010833994,0.2801969627211326,0.15122911033876738,30728,46,0.9965299173017674,0.345827605860462,0.21820154979428105,0.06563064313932943,0.19459849552169464,""
P_TO_V,250,0.3,not_applicable,10,0.14587654929529253,0.2050713010833994,0.2618180429596514,0.17596859022970354,30735,44,0.9967569320577266,0.3399839314408141,0.1941073821455216,0.07816588848116274,0.16401534121111058,""
P_TO_V,250,0.3,not_applicable,20,0.1815262217065082,0.2050713010833994,0.24026243449758553,0.22401814981359836,30754,35,0.9973731149667585,0.29399599733155435,0.11246977562504615,0.05373356283396882,0.069977847517956,""
P_TO_V,500,0.1,not_applicable,1,0.02841911758105835,0.0450149455363822,0.11790408480600957,0.0415949906023274,14374,30,0.9957051814907176,0.13887502673415555,0.1104559091530972,0.020970941928145984,0.09728003613182815,""
P_TO_V,500,0.1,not_applicable,3,0.029716596209971427,0.0450149455363822,0.10531589838988822,0.044192160221524474,14377,28,0.9959129952895539,0.1440985825201225,0.11438198631015108,0.03878268413023428,0.09990642229859803,""
P_TO_V,500,0.1,not_applicable,5,0.03121119587849164,0.0450149455363822,0.0960549141165091,0.047369215515985816,14378,27,0.9959822665558327,0.14105757597324034,0.1098463800947487,0.04500266185673124,0.09368836045725452,""
P_TO_V,500,0.1,not_applicable,10,0.03497696225042438,0.0450149455363822,0.07905949811042787,0.055754114679026245,14378,27,0.9959822665558327,0.12409484594632969,0.08911788369590531,0.04503534783590182,0.06834073126730345,""
P_TO_V,500,0.1,not_applicable,20,0.041167906826269814,0.0450149455363822,0.0588825957083826,0.07000751284735122,14405,18,0.9978525907453588,0.08683374514648783,0.04566583832021801,0.027951149438105227,0.0168262322991366,""
