transition_path,W,q,K,lag_k,primary_stay_out_baseline_probability,unconditional_lag_support_marginal_probability,target_status_standardized_baseline_probability,target_status_matched_event_count,target_status_matched_true_count,target_status_matched_observed_probability,target_status_matched_event_coverage,security_year_standardized_baseline_probability,security_year_matched_anchor_count,security_year_unmatched_stratum_count,security_year_coverage,observed_probability,primary_absolute_difference,target_status_standardized_absolute_difference,security_year_standardized_absolute_difference,warnings
P_TO_V,120,0.2,not_applicable,20,0.16108036888470248,0.16453169529532033,0.20136895454047388,32709,7027,0.2148338377816503,0.9884262057294815,0.1773036882763449,33091,1,0.9999697812160039,0.2140094282606068,0.05292905937590431,0.013464883241176423,0.03670573998426188,""
P_TO_V,120,0.3,not_applicable,1,0.14700042448786324,0.24561763996431576,0.36519371809861423,37633,14806,0.3934312969999734,0.9996281244189444,0.16028308570227723,37644,3,0.9999203123754881,0.39341780221531597,0.24641737772745273,0.028237578901359195,0.23313471651303874,""
P_TO_V,120,0.3,not_applicable,3,0.1553249618693637,0.24561763996431576,0.34747873975616234,37626,15017,0.3991123159517355,0.9987259117693901,0.16945225370250258,37671,3,0.9999203694855868,0.3990285077241599,0.24370354585479617,0.05163357619557318,0.2295762540216573,""
P_TO_V,120,0.3,not_applicable,5,0.1645497985015667,0.24561763996431576,0.3356521044309405,37614,14987,0.39844206944222893,0.9979305953517988,0.1795621175247292,37689,3,0.9999204075135307,0.39833386394990977,0.23378406544834307,0.06278996501128842,0.21877174642518057,""
P_TO_V,120,0.3,not_applicable,10,0.18927223759700498,0.24561763996431576,0.31722622502738274,37591,14518,0.3862094650315235,0.9951290536068829,0.20656693871247472,37773,2,0.9999470549305096,0.385969556585043,0.19669731898803802,0.06898324000414074,0.17940261787256828,""
P_TO_V,120,0.3,not_applicable,20,0.2362539352356668,0.24561763996431576,0.29417113428928976,37552,11996,0.31945036216446526,0.9901386911353689,0.2565024205627165,37925,1,0.9999736328639983,0.31893687707641194,0.08268294184074515,0.025279227875175503,0.06243445651369545,""
P_TO_V,250,0.1,not_applicable,1,0.04254043964836848,0.06189673108593357,0.1573596745942918,18478,3313,0.1792942959194718,0.9998376711216925,0.05321151985942705,18481,0,1.0,0.17931930090363077,0.13677886125526229,0.02193462132518001,0.12610778104420373,""
P_TO_V,250,0.1,not_applicable,3,0.044559565325694356,0.06189673108593357,0.1417230070186441,18476,3306,0.17893483437973587,0.9989726953230603,0.05658658469500975,18494,1,0.9999459313327926,0.17885915112192485,0.1342995857962305,0.03721182736109177,0.1222725664269151,""
P_TO_V,250,0.1,not_applicable,5,0.04670873117509449,0.06189673108593357,0.13009744651024738,18475,3168,0.17147496617050068,0.9983248676105047,0.06015975500120305,18506,0,1.0,0.17129579595806765,0.12458706478297316,0.0413775196602533,0.1111360409568646,""
P_TO_V,250,0.1,not_applicable,10,0.051532865244438494,0.06189673108593357,0.107775152044459,18468,2716,0.14706519384881958,0.9967078633493442,0.06802329038700558,18529,0,1.0,0.14695882130714016,0.09542595606270167,0.039290041804360576,0.07893553092013458,""
P_TO_V,250,0.1,not_applicable,20,0.05893027162386849,0.06189673108593357,0.0789068839309101,18464,1813,0.09819107452339688,0.9926881720430107,0.0800512613358882,18600,0,1.0,0.0978494623655914,0.03891919074172291,0.01928419059248679,0.017798201029703198,""
P_TO_V,250,0.2,not_applicable,1,0.07834644506707568,0.1285741900802116,0.23685648021295594,25393,6649,0.2618438152246682,0.9993703018615451,0.0929651273191731,25407,2,0.9999212877326932,0.2617970010626156,0.18345055599553994,0.02498733501171227,0.1688318737434425,""
P_TO_V,250,0.2,not_applicable,3,0.0822889050268071,0.1285741900802116,0.22059286136241746,25392,6813,0.26831285444234404,0.9986235104416565,0.09875838441043716,25425,1,0.9999213434538089,0.2682974790576946,0.1860085740308875,0.04771999307992658,0.16953909464725742,""
P_TO_V,250,0.2,not_applicable,5,0.08670565932165987,0.1285741900802116,0.20901672413381467,25392,6707,0.26413831127914306,0.9979562961798459,0.10515028711489288,25442,2,0.9999213960069171,0.2640701147618299,0.17736445544017004,0.05512158714532839,0.15891982764693702,""
P_TO_V,250,0.2,not_applicable,10,0.09778178401274655,0.1285741900802116,0.1870917610920855,25382,6205,0.24446458119927508,0.9961929432081322,0.12114819444155395,25478,1,0.9999607519918364,0.2442796028101574,0.14649781879741086,0.05737282010718958,0.12313140836860345,""
P_TO_V,250,0.2,not_applicable,20,0.11780658109221867,0.1285741900802116,0.15834217544861753,25371,4925,0.1941192700327145,0.9919071076706545,0.1502551007433171,25578,0,1.0,0.19383845492219876,0.07603187382998008,0.035777094584096975,0.04358335417888165,""
P_TO_V,250,0.3,not_applicable,1,0.11459099410578337,0.2050713010833994,0.3070759228986637,29752,9967,0.33500268889486423,0.9996975908067606,0.13325840194699518,29756,4,0.9998319948926447,0.33510298713080877,0.2205119930250254,0.02792676599620053,0.2018445851838136,""
P_TO_V,250,0.3,not_applicable,3,0.12068576408394631,0.2050713010833994,0.29111254877695447,29750,10294,0.3460168067226891,0.9982551506610294,0.14159026387079904,29796,5,0.9997986712301188,0.3457821622709885,0.2250963981870422,0.054904257945734614,0.20419189840018948,""
P_TO_V,250,0.3,not_applicable,5,0.12762605606618097,0.2050713010833994,0.28012130280755304,29747,10291,0.3459508521867751,0.9973178663626915,0.1511335193452468,29823,3,0.9998658933181346,0.345827605860462,0.21820154979428105,0.06582954937922209,0.19469408651521522,""
P_TO_V,250,0.3,not_applicable,10,0.14587654929529253,0.2050713010833994,0.2616389800018577,29736,10113,0.34009281678773207,0.9954472415640064,0.1758440629509567,29867,4,0.9998326191751473,0.3399839314408141,0.1941073821455216,0.07845383678587436,0.16413986848985743,""
P_TO_V,250,0.3,not_applicable,20,0.1815262217065082,0.2050713010833994,0.2401745513781784,29716,8746,0.29431955848701036,0.991194129419613,0.22427187019081646,29974,4,0.9997998665777185,0.29399599733155435,0.11246977562504615,0.054145007108831966,0.06972412714073789,""
P_TO_V,500,0.1,not_applicable,1,0.02841911758105835,0.0450149455363822,0.11790408480600957,14019,1947,0.13888294457521935,0.9994296713481143,0.04148566696212557,14026,1,0.9999287089185143,0.13887502673415555,0.1104559091530972,0.02097885976920978,0.09738935977202998,""
P_TO_V,500,0.1,not_applicable,3,0.029716596209971427,0.0450149455363822,0.10527571410872881,14017,2016,0.14382535492616108,0.9984329368188617,0.04406699967101865,14039,0,1.0,0.1440985825201225,0.11438198631015108,0.03854964081743227,0.10003158284910385,""
P_TO_V,500,0.1,not_applicable,5,0.03121119587849164,0.0450149455363822,0.09603227528012882,14015,1975,0.1409204423831609,0.9974379047754608,0.04727235730602007,14051,0,1.0,0.14105757597324034,0.1098463800947487,0.044888167103032076,0.09378521866722027,""
P_TO_V,500,0.1,not_applicable,10,0.03497696225042438,0.0450149455363822,0.07905620065716301,14012,1740,0.12417927490722239,0.9947465568649723,0.055716535502343116,14086,0,1.0,0.12409484594632969,0.08911788369590531,0.045123074250059375,0.06837831044398657,""
P_TO_V,500,0.1,not_applicable,20,0.041167906826269814,0.0450149455363822,0.058870005703564474,14011,1219,0.08700306901720077,0.9891281327214967,0.07006039298136642,14165,0,1.0,0.08683374514648783,0.04566583832021801,0.028133063313636297,0.016773352165121408,""
P_TO_V,500,0.2,not_applicable,1,0.056216282738779745,0.10306265130974664,0.1926453969699175,19590,4200,0.21439509954058192,0.9994388041426457,0.07438300239124153,19598,3,0.9998469465843579,0.2144788531197388,0.15826257038095906,0.021749702570664414,0.14009585072849728,""
P_TO_V,500,0.2,not_applicable,3,0.059188798939305724,0.10306265130974664,0.1789082033188525,19590,4379,0.22353241449719244,0.9984200601396463,0.07954233249359179,19620,1,0.9999490341980531,0.22368890474491615,0.16450010580561042,0.04462421117833995,0.14414657225132438,""
P_TO_V,500,0.2,not_applicable,5,0.06263184349760487,0.10306265130974664,0.1687185204759297,19589,4363,0.22272704068609933,0.9972509290841521,0.08555318091689867,19642,1,0.9999490912793362,0.22313292266965332,0.16050107917204845,0.054008520210169636,0.13757974175275464,""
P_TO_V,500,0.2,not_applicable,10,0.07154832845167154,0.10306265130974664,0.15011861894363107,19582,4179,0.2134102747421101,0.9942625031733943,0.10155570569067454,19695,0,1.0,0.2136075145976136,0.14205918614594204,0.06329165579847904,0.11205180890693905,""
P_TO_V,500,0.2,not_applicable,20,0.08849922598819215,0.10306265130974664,0.12719349225131732,19576,3480,0.17776869636289333,0.9885870114129885,0.13309661704630985,19800,2,0.9998990001009999,0.1779113220886779,0.08941209610048576,0.05057520411157601,0.044814705042368064,""
P_TO_V,500,0.3,not_applicable,1,0.0866893195260208,0.17389455111310315,0.2510737824283992,22720,6330,0.27860915492957744,0.999252320007037,0.11083487200080795,22732,4,0.9997800941197168,0.2786207503188635,0.19193143079284272,0.027535372501178268,0.16778587831805558,""
P_TO_V,500,0.3,not_applicable,3,0.09118312840417278,0.17389455111310315,0.237906463739094,22720,6698,0.294806338028169,0.998461876510657,0.1178469570040594,22752,2,0.9998681608437706,0.2949241924851681,0.20374106408099532,0.05689987428907503,0.1770772354811087,""
P_TO_V,500,0.3,not_applicable,5,0.09669580678619055,0.17389455111310315,0.22913190552771948,22718,6735,0.2964609560700766,0.9969719576951771,0.1266835012416562,22782,3,0.9997805766445781,0.29657260718830913,0.19987680040211858,0.06732905054235713,0.16988910594665294,""
P_TO_V,500,0.3,not_applicable,10,0.11140104467360225,0.17389455111310315,0.21432933634527532,22710,6716,0.29572875385292824,0.9938295917027701,0.14962606351050328,22850,1,0.9999562382390267,0.2962671217889808,0.18486607711537856,0.08139941750765292,0.1466410582784775,""
P_TO_V,500,0.3,not_applicable,20,0.141335720058205,0.17389455111310315,0.19841797446939333,22693,6034,0.26589697263473316,0.9880698393346976,0.1987460138971145,22966,1,0.9999564592676449,0.26673052640745415,0.12539480634924915,0.06747899816533984,0.06798451251033966,""
P_TO_PCT,120,0.1,not_applicable,1,0.00043398201090765365,0.004161640530759952,0.00042184907086348334,25539,668,0.026156075022514585,0.9917673100073784,0.0006031442634560513,25750,1,0.9999611665566386,0.025940740165430468,0.025506758154522816,0.0257342259516511,0.025337595901974416,""
P_TO_PCT,120,0.1,not_applicable,3,0.0011313941017995924,0.004161640530759952,0.0010997622046782474,25538,591,0.02314198449369567,0.9859470311172882,0.0015570206210364014,25901,1,0.9999613929426299,0.022816770905721567,0.021685376803921973,0.02204222228901742,0.021259750284685165,""
P_TO_PCT,120,0.1,not_applicable,5,0.0017000814397335172,0.004161640530759952,0.0016525518517320396,25539,499,0.019538744665022124,0.9803086135421465,0.0023592845151241986,26049,3,0.9998848456932289,0.019307538768616614,0.017607457328883098,0.017886192813290083,0.016948254253492414,""
P_TO_PCT,120,0.1,not_applicable,10,0.0026277752081406104,0.004161640530759952,0.002554306984371623,25538,363,0.014214112303234395,0.9735066519269622,0.0035982034822062787,26229,4,0.9998475202988603,0.013990012579575344,0.011362237371434734,0.011659805318862772,0.010391809097369066,""
P_TO_PCT,120,0.1,not_applicable,20,0.0034408155016262634,0.004161640530759952,0.0033445971854017243,25533,231,0.009047115497591353,0.9673789497613093,0.004495289850097179,26390,4,0.9998484504053952,0.009055088277638857,0.0056142727760125945,0.0057025183121896285,0.004559798427541679,""
P_TO_PCT,120,0.2,not_applicable,1,0.0020403460157044813,0.02483259833833729,0.0018442720779572616,32935,2758,0.08374070138150903,0.9944442766991757,0.0027614421244274556,33119,0,1.0,0.0833358495123645,0.08129550349666002,0.08189642930355177,0.08057440738793704,""
P_TO_PCT,120,0.2,not_applicable,3,0.0053024351924587584,0.02483259833833729,0.004792718786831783,32935,2688,0.08161530286928799,0.9902285027059531,0.00701945797180623,33259,1,0.9999699338544799,0.08084786530366807,0.07554543011120932,0.07682258408245621,0.07382840733186184,""
P_TO_PCT,120,0.2,not_applicable,5,0.008287243805938493,0.02483259833833729,0.007490601513860118,32935,2480,0.07529983300440261,0.9868460478216575,0.01096098600283939,33373,1,0.9999700365554024,0.07448912326961107,0.06620187946367258,0.0678092314905425,0.06352813726677169,""
P_TO_PCT,120,0.2,not_applicable,10,0.013375532073418033,0.02483259833833729,0.012089563821233353,32930,1890,0.057394473124810205,0.9816078934032849,0.01725868294125723,33547,0,1.0,0.05672638387933347,0.04335085180591544,0.04530490930357685,0.03946770093807624,""
P_TO_PCT,120,0.2,not_applicable,20,0.018822048312424476,0.02483259833833729,0.01701188412782132,32920,1553,0.04717496962332928,0.9760147054463518,0.02325005699480254,33725,2,0.9998814076907112,0.04722938717424175,0.028407338861817275,0.03016308549550796,0.02397933017943921,""
P_TO_PCT,120,0.3,not_applicable,1,0.004631602231581925,0.06409515192697794,0.0038620822254337803,37738,5620,0.148921511473846,0.9948855847305705,0.006129063847855374,37932,0,1.0,0.1482125909522303,0.14358098872064837,0.14505942924841222,0.1420835271043749,""
P_TO_PCT,120,0.3,not_applicable,3,0.012137159997273161,0.06409515192697794,0.010120464802284351,37735,5548,0.14702530806943157,0.9915390072785558,0.015678906401373878,38057,0,1.0,0.1459127098825446,0.13377554988527143,0.13690484326714722,0.13023380348117072,""
P_TO_PCT,120,0.3,not_applicable,5,0.019038560875019473,0.06409515192697794,0.015875729229283417,37724,5212,0.1381613826741597,0.9885485181205943,0.024402225488270757,38160,1,0.9999737952359739,0.1370247110924766,0.11798615021745713,0.12228565344487628,0.11262248560420585,""
P_TO_PCT,120,0.3,not_applicable,10,0.031799280372061006,0.06409515192697794,0.0265140183423653,37706,4516,0.11976873707102317,0.9832842204083762,0.03977565780099614,38347,0,1.0,0.11878373797167967,0.08698445759961866,0.09325471872865787,0.07900808017068353,""
P_TO_PCT,120,0.3,not_applicable,20,0.046182638596801925,0.06409515192697794,0.03850371317922279,37679,3775,0.10018843387563364,0.9790822159858642,0.055217013917735806,38483,1,0.9999740151751377,0.09998960607005508,0.053806967473253156,0.06168472069641085,0.044772592152319275,""
P_TO_PCT,250,0.1,not_applicable,1,0.0002978133712926005,0.003596628831483326,0.000290174244423393,18518,436,0.023544659250459014,0.9907442084425659,0.0006109382081572426,18691,0,1.0,0.02332673479214595,0.02302892142085335,0.023254485006035622,0.022715796583988708,""
P_TO_PCT,250,0.1,not_applicable,3,0.0008036472290787362,0.003596628831483326,0.0007830319872030329,18517,396,0.02138575363179781,0.9849992020852173,0.00159872894443304,18799,0,1.0,0.021064950263311878,0.020261303034233142,0.020602721644594778,0.01946622131887884,""
P_TO_PCT,250,0.1,not_applicable,5,0.0012330726733696395,0.003596628831483326,0.001201443473680117,18518,325,0.017550491413759584,0.9804108428631936,0.0024698531905391493,18888,0,1.0,0.017259635747564592,0.016026563074194953,0.016349047940079468,0.014789782557025443,""
P_TO_PCT,250,0.1,not_applicable,10,0.0018991737607359867,0.003596628831483326,0.0018504559589133593,18517,245,0.013231084948965815,0.9750921537651396,0.0037256330071274504,18989,1,0.9999473407056345,0.012901527119536599,0.011002353358800612,0.011380628990052455,0.009175894112409148,""
P_TO_PCT,250,0.1,not_applicable,20,0.00259310871432662,0.003596628831483326,0.002526590021271312,18517,202,0.010908894529351407,0.9695779662791916,0.00478481943610392,19098,0,1.0,0.010629385275945126,0.008036276561618505,0.008382304508080096,0.005844565839841206,""
P_TO_PCT,250,0.2,not_applicable,1,0.001549432717211257,0.023020328249996176,0.0014150670409140143,25473,2006,0.07875004907156598,0.9927510814918742,0.002689727810130216,25658,1,0.9999610273198488,0.07817919638333529,0.07662976366612403,0.07733498203065196,0.07548946857320507,""
P_TO_PCT,250,0.2,not_applicable,3,0.004121227063484291,0.023020328249996176,0.0037639709935940895,25471,1957,0.07683247614934631,0.9881289521666602,0.007128366412887218,25776,1,0.9999612057260349,0.07603677697171897,0.07191554990823468,0.07306850515575222,0.06890841055883175,""
P_TO_PCT,250,0.2,not_applicable,5,0.006483575787206759,0.023020328249996176,0.0059213248189682426,25473,1718,0.06744396027166019,0.984730168548013,0.011128031640657138,25867,1,0.9999613421988557,0.06660739137157878,0.06012381558437203,0.061522635452691946,0.05547935973092165,""
P_TO_PCT,250,0.2,not_applicable,10,0.010596919606764092,0.023020328249996176,0.009677854219589303,25470,1427,0.056026698076168044,0.9804827347268738,0.01789479389390848,25976,1,0.9999615044077453,0.05512568810871155,0.04452876850194746,0.04634884385657874,0.03723089421480307,""
P_TO_PCT,250,0.2,not_applicable,20,0.014905005386733245,0.023020328249996176,0.013613168012851676,25464,1191,0.04677191328934967,0.974027464330796,0.023946785979354162,26142,1,0.9999617488429025,0.04593963967410014,0.031034634287366896,0.033158745276497995,0.02199285369474598,""
P_TO_PCT,250,0.3,not_applicable,1,0.0036866219475501145,0.06141659671407428,0.003100473269721228,29844,4290,0.14374748693204664,0.993740010655301,0.005850862683856943,30031,1,0.9999667021843367,0.14288092701118807,0.13919430506363795,0.1406470136623254,0.1370300643273311,""
P_TO_PCT,250,0.3,not_applicable,3,0.009820013987810622,0.06141659671407428,0.0082586439388155,29843,4318,0.14469054719699762,0.9895221990119035,0.015457894447921868,30157,2,0.9999336848038728,0.14343976922311746,0.13361975523530684,0.1364319032581821,0.1279818747751956,""
P_TO_PCT,250,0.3,not_applicable,5,0.015601934674229392,0.06141659671407428,0.013121080144246533,29841,4154,0.1392044502530076,0.9860555794204143,0.02456430128781315,30260,3,0.9999008690480125,0.13765984866007996,0.12205791398585057,0.12608337010876106,0.11309554737226682,""
P_TO_PCT,250,0.3,not_applicable,10,0.026539185583652276,0.06141659671407428,0.02231863942973499,29837,3561,0.11934845996581425,0.9817386154251119,0.04131176821423233,30390,2,0.9999341932087391,0.11769544617004475,0.09115626058639248,0.09702982053607927,0.07638367795581241,""
P_TO_PCT,250,0.3,not_applicable,20,0.03825331828394488,0.06141659671407428,0.03217044932239206,29821,2999,0.10056671473122968,0.9764890795376404,0.056943249340608966,30536,3,0.9999017649562854,0.09908641409345427,0.06083309580950939,0.06839626540883761,0.042143164752845304,""
P_TO_PCT,500,0.1,not_applicable,1,0.0002491576918169372,0.0035237650863805,0.00024314280860068054,14084,326,0.023146833285998297,0.9944923033469849,0.0005894930220422623,14162,0,1.0,0.023019347549781105,0.022770189857964168,0.022903690477397615,0.02242985452773884,""
P_TO_PCT,500,0.1,not_applicable,3,0.0007107412608187255,0.0035237650863805,0.0006935833490977395,14084,308,0.02186878727634195,0.9911330049261083,0.0017905599087581373,14210,0,1.0,0.02167487684729064,0.020964135586471914,0.021175203927244212,0.0198843169385325,""
P_TO_PCT,500,0.1,not_applicable,5,0.0010967918837400603,0.0035237650863805,0.0010703143744762416,14084,237,0.016827605793808577,0.9871040089711242,0.0028286690038823305,14267,1,0.9999299130922343,0.016680684048219794,0.015583892164479734,0.015757291419332336,0.013852015044337463,""
P_TO_PCT,500,0.1,not_applicable,10,0.001716381239788096,0.0035237650863805,0.001674946305001959,14084,172,0.012212439647827322,0.984138075606177,0.004309681107049853,14310,1,0.9999301236810845,0.012088603172384879,0.010372221932596782,0.010537493342825362,0.007778922065335026,""
P_TO_PCT,500,0.1,not_applicable,20,0.0023218021240643074,0.0035237650863805,0.002265747822979179,14083,121,0.008591919335368884,0.9794144238125043,0.005575259029737411,14378,1,0.9999304541345017,0.008554141456290423,0.006232339332226116,0.006326171512389705,0.002978882426553012,""
P_TO_PCT,500,0.2,not_applicable,1,0.001338944517002854,0.02338091967083028,0.0012284137872142244,19697,1578,0.08011372290196477,0.9956528332406612,0.0026857815431413266,19783,0,1.0,0.07976545518879846,0.07842651067179561,0.07888530911475054,0.07707967364565714,""
P_TO_PCT,500,0.2,not_applicable,3,0.0037402095797063094,0.02338091967083028,0.003431452876827574,19697,1548,0.0785906483220795,0.9916926794884704,0.007634923252326303,19862,0,1.0,0.0779377706172591,0.07419756103755279,0.07515919544525193,0.0703028473649328,""
P_TO_PCT,500,0.2,not_applicable,5,0.0059300516171896705,0.02338091967083028,0.005440522047734911,19697,1328,0.06742143473625425,0.9889541597630165,0.012086538387476947,19917,0,1.0,0.06682733343375007,0.06089728181656039,0.061980912688519345,0.05474079504627312,""
P_TO_PCT,500,0.2,not_applicable,10,0.009468357344879429,0.02338091967083028,0.008686658992872628,19695,1142,0.05798425996445798,0.9845530893821236,0.0191717887133668,20003,1,0.9999500099980004,0.05733853229354129,0.047870174948661866,0.04929760097158535,0.038166743580174495,""
P_TO_PCT,500,0.2,not_applicable,20,0.013366570299132692,0.02338091967083028,0.012264060767628223,19689,995,0.050535832190563255,0.9809186927062574,0.02598037317515712,20071,1,0.9999501793543244,0.05001992825827023,0.03665335795913754,0.03827177142293503,0.02403955508311311,""
P_TO_PCT,500,0.3,not_applicable,1,0.0031480534100094136,0.06309258300932562,0.0026694367084569457,22817,3212,0.1407722312310996,0.9942914415199582,0.005640276847975732,22948,0,1.0,0.1400122014990413,0.13686414808903188,0.13810279452264265,0.13437192465106557,""
P_TO_PCT,500,0.3,not_applicable,3,0.008671487440615239,0.06309258300932562,0.0073531112328975605,22817,3200,0.1402463075776833,0.9899774383894481,0.015669102655940584,23048,0,1.0,0.13910100659493232,0.13042951915431708,0.13289319634478575,0.12343190393899174,""
P_TO_PCT,500,0.3,not_applicable,5,0.01388025620703528,0.06309258300932562,0.011769868374715619,22816,3095,0.13565042075736325,0.9861261183385919,0.025146196607813934,23137,0,1.0,0.13411418939361197,0.12023393318657669,0.12388055238264763,0.10896799278579804,""
P_TO_PCT,500,0.3,not_applicable,10,0.023804407831884884,0.06309258300932562,0.020184334587888188,22811,2649,0.11612818377098769,0.98208980927369,0.04270696832160061,23227,0,1.0,0.1146941059973307,0.09088969816544581,0.0959438491830995,0.07198713767573009,""
P_TO_PCT,500,0.3,not_applicable,20,0.03475028374951782,0.06309258300932562,0.02946647223489493,22795,2464,0.10809388023689405,0.978452161222475,0.06015621468449401,23293,3,0.9998283040734859,0.10709533416319698,0.07234505041367917,0.07862740800199912,0.046939119478702974,""
P_TO_PCVT,120,0.1,not_applicable,1,5.5234628812534384e-05,0.000710796583450193,5.504627727776033e-05,25513,99,0.003880374710931682,0.9912580620094802,6.994845196620566e-05,25737,1,0.9999611469422643,0.003846452715828736,0.0037912180870162014,0.0038253284336539216,0.0037765042638625303,""
P_TO_PCVT,120,0.1,not_applicable,3,0.00017611088228676746,0.000710796583450193,0.0001755103160136823,25512,92,0.003606146127312637,0.9853617087018656,0.0002292474676690169,25890,1,0.9999613765401104,0.0035533583098373953,0.0033772474275506276,0.0034306358112989547,0.0033241108421683783,""
P_TO_PCVT,120,0.1,not_applicable,5,0.0002772367061398929,0.000710796583450193,0.00027629135874496577,25514,80,0.0031355334326252254,0.9798755664797604,0.0003568783286801161,26035,3,0.9998847837775559,0.00307243259850987,0.0027951958923699773,0.0028592420738802597,0.002715554269829754,""
P_TO_PCVT,120,0.1,not_applicable,10,0.0004784633664740285,0.000710796583450193,0.00047683192172061914,25515,66,0.002586713697824809,0.9730379071009077,0.000581343503704026,26218,4,0.9998474563343757,0.0025169704828007016,0.0020385071163266733,0.0021098817761041897,0.0019356269790966757,""
P_TO_PCVT,120,0.1,not_applicable,20,0.0006645107630386609,0.000710796583450193,0.0006622450303068705,25516,34,0.0013324972566232953,0.9671012734990904,0.000769926036368778,26380,4,0.9998483929654336,0.001288659793814433,0.0006241490307757721,0.0006702522263164248,0.000518733757445655,""
P_TO_PCVT,120,0.2,not_applicable,1,0.0003629536720151477,0.006722890543250513,0.0003567807651556957,32868,563,0.017129122550809298,0.9938316400580551,0.0004855068015674252,33072,0,1.0,0.01702346395742622,0.016660510285411073,0.0167723417856536,0.016537957155858797,""
P_TO_PCVT,120,0.2,not_applicable,3,0.0010810288690248605,0.006722890543250513,0.001062634398740406,32852,618,0.018811640082795567,0.988892567954005,0.0013833137459338697,33220,1,0.9999698985581409,0.018632792510761265,0.017551763641736405,0.01774900568405516,0.017249478764827395,""
P_TO_PCVT,120,0.2,not_applicable,5,0.0018381893310813698,0.006722890543250513,0.0018069236126552481,32865,699,0.021268827019625743,0.9856345969289827,0.0023004230278755177,33343,1,0.9999700095969289,0.020963291746641074,0.019125102415559703,0.019461903406970495,0.018662868718765557,""
P_TO_PCVT,120,0.2,not_applicable,10,0.0034620939593183707,0.006722890543250513,0.0034031965332476147,32859,576,0.017529443987948506,0.9804851848536389,0.00416443673825563,33513,0,1.0,0.01721719929579566,0.01375510533647729,0.014126247454700891,0.01305276255754003,""
P_TO_PCVT,120,0.2,not_applicable,20,0.005757631369670276,0.006722890543250513,0.005659699955227991,32865,416,0.012657842689791572,0.9754541137361985,0.006642927929773732,33688,2,0.9998812774545887,0.01246586726819423,0.006708235898523953,0.006998142734563581,0.005822939338420497,""
P_TO_PCVT,120,0.3,not_applicable,1,0.0011196665116359188,0.024561531024448746,0.0010736136962460686,37636,1537,0.04083855882665533,0.994109722919253,0.0014089770289776498,37859,0,1.0,0.040598008399587944,0.039478341887952025,0.03976494513040926,0.03918903137061029,""
P_TO_PCVT,120,0.3,not_applicable,3,0.0033327212132341576,0.024561531024448746,0.00319567390550228,37620,1761,0.04681020733652313,0.990364871268362,0.004086261399122063,37986,0,1.0,0.04641183593955668,0.043079114726322525,0.04361453343102085,0.04232557454043462,""
P_TO_PCVT,120,0.3,not_applicable,5,0.00569068722907727,0.024561531024448746,0.005456620250177944,37611,1818,0.048336922708782,0.9875022973718066,0.006965705152558068,38086,1,0.9999737443222096,0.047785333578386324,0.04209464634930905,0.04288030245860406,0.04081962842582826,""
P_TO_PCVT,120,0.3,not_applicable,10,0.011034212468568519,0.024561531024448746,0.010580019703518483,37583,1885,0.050155655482531994,0.9824593506561405,0.013158919299421477,38254,0,1.0,0.04932817483139018,0.03829396236282166,0.03957563577901351,0.0361692555319687,""
P_TO_PCVT,120,0.3,not_applicable,20,0.019528556753079778,0.024561531024448746,0.018724369424895707,37591,1597,0.04248357319571174,0.9786264708945122,0.02216167917274831,38411,1,0.9999739664688119,0.04196605227533062,0.022437495522250845,0.023759203770816036,0.019804373102582314,""
P_TO_PCVT,250,0.1,not_applicable,1,2.488066704314383e-05,0.0004056066503584516,2.48282527388883e-05,18513,37,0.001998595581483282,0.9906887140793065,6.762356820520188e-05,18687,0,1.0,0.0019799860865842562,0.0019551054195411123,0.0019737673287443937,0.0019123625183790544,""
P_TO_PCVT,250,0.1,not_applicable,3,8.53500750400881e-05,0.0004056066503584516,8.517027420140376e-05,18513,47,0.002538756549451737,0.9848388126396426,0.00019521557454670583,18798,0,1.0,0.002500265985743164,0.002414915910703076,0.002453586275250333,0.0023050504111964583,""
P_TO_PCVT,250,0.1,not_applicable,5,0.00012633397710707297,0.0004056066503584516,0.00012606783844196326,18513,34,0.0018365472910927456,0.9803018268467037,0.00029204646066871494,18885,0,1.0,0.0018003706645485836,0.0016740366874415107,0.0017104794526507823,0.0015083242038798686,""
P_TO_PCVT,250,0.1,not_applicable,10,0.0002064680676638366,0.0004056066503584516,0.00020603309280218526,18512,29,0.001566551426101988,0.9749315357067622,0.00044289837970324573,18987,1,0.9999473351590478,0.0015272803876132295,0.001320812319949393,0.0013605183332998027,0.0010843820079099837,""
P_TO_PCVT,250,0.1,not_applicable,20,0.0003207091030988135,0.0004056066503584516,0.00032003352488660364,18514,30,0.001620395376471859,0.9694716447609573,0.0006356490792701158,19097,0,1.0,0.0015709273707912239,0.0012502182676924103,0.0013003618515852553,0.000935278291521108,""
P_TO_PCVT,250,0.2,not_applicable,1,0.00021653465354876705,0.005228267767130559,0.00021389741068544572,25453,303,0.011904294189290064,0.9923583765448946,0.00037689888405967873,25648,1,0.999961012125229,0.01181332605559671,0.011596791402047944,0.011690396778604619,0.011436427171537032,""
P_TO_PCVT,250,0.2,not_applicable,3,0.0006298930701629954,0.005228267767130559,0.000622220200826262,25449,351,0.0137922904632795,0.9878119784186624,0.0010225730415439006,25762,1,0.9999611846446455,0.013624189729456972,0.012994296659293978,0.013170070262453239,0.012601616687913072,""
